G3E_FID,MUNICIPIO,SUBESTACIO,CIRCUITO,CIRCUITO_S,EST_ESTABL,TIPO_AISLA,TIPO_RED,TENSION,FASES,LATITUDE,LONGITUDE,FECHA_COLO,FECHA_MODI,CLASIFICAC,NODO1_ID,NODO2_ID,NUMERO_FAS,MUNICIPIO_CODE,SUBREGION
12489185,TURBO,S.PEDRO URABA,407-11,407-11,CLOSED,NORMAL,PRIMARIA,7.621,S,8.21998,-76.42272,2010-10-07,2018-07-07,RURAL,57255079,57301138,1F,5837,TURBO
12489216,TURBO,S.PEDRO URABA,407-11,407-11,CLOSED,NORMAL,PRIMARIA,7.621,S,8.21872,-76.42271,2010-10-07,2018-07-07,RURAL,57412168,57289262,1F,5837,TURBO
12489253,TURBO,S.PEDRO URABA,407-11,407-11,CLOSED,NORMAL,PRIMARIA,7.621,S,8.21459,-76.42184,2010-10-07,2018-07-07,RURAL,57255083,57413429,1F,5837,TURBO
12489276,TURBO,S.PEDRO URABA,407-11,407-11,CLOSED,NORMAL,PRIMARIA,7.621,S,8.20613,-76.42027,2010-10-07,2018-07-07,RURAL,57255093,57289303,1F,5837,TURBO
12489776,CHIGORODÓ,CHIGORODO,403-12,403-12,CLOSED,NORMAL,PRIMARIA,13.2,STR,7.689019999999999,-76.72344,2010-10-07,2018-07-07,RURAL,47635130,57289506,3F,5172,APARTADO
12490656,ARBOLETES,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.52435,-76.47207,2010-10-11,2019-05-16,RURAL,57431424,57289721,1F,5051,TURBO
12490747,TURBO,PUEBLO BELLO,410-11,410-11,CLOSED,NORMAL,PRIMARIA,7.621,S,8.27314,-76.49616,2010-10-11,2012-06-04,RURAL,57264166,57419693,1F,5837,TURBO
12490751,TURBO,PUEBLO BELLO,410-11,410-11,CLOSED,NORMAL,PRIMARIA,7.621,S,8.277439999999999,-76.49506,2010-10-11,2016-02-09,RURAL,57411263,57289755,1F,5837,TURBO
12492035,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.45065,-76.39855,2010-10-12,2019-05-16,RURAL,57290274,57434011,1F,5665,TURBO
12492336,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.45273,-76.36706,2010-10-13,2019-05-16,RURAL,57433663,57433664,1F,5665,TURBO
12492409,ARBOLETES,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.53782,-76.37272,2010-10-13,2019-05-16,RURAL,57207755,57290395,1F,5051,TURBO
12493946,TURBO,NUEVA COLONIA,406-11,406-11,CLOSED,NORMAL,PRIMARIA,7.621,R,7.93692,-76.68613,2010-10-14,2014-12-03,RURAL,57386375,57290878,1F,5837,TURBO
12494164,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.68378,-76.57621,2010-10-14,2018-07-07,RURAL,57290944,57290969,1F,5659,TURBO
12494379,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.69022,-76.5807,2010-10-14,2018-07-07,RURAL,57238080,57291399,1F,5659,TURBO
12494598,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.683119999999999,-76.57753000000001,2010-10-14,2018-07-07,RURAL,57238231,57291106,1F,5659,TURBO
12495347,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.72949,-76.57868,2010-10-14,2019-12-19,RURAL,57417404,57417412,1F,5659,TURBO
12496295,APARTADÓ,NUEVA COLONIA,406-11,406-11,CLOSED,NORMAL,PRIMARIA,13.2,RST,7.891139999999999,-76.67777,2010-10-15,2019-10-18,RURAL,57388397,57388398,3F,5045,TURBO
12496480,TURBO,NUEVA COLONIA,406-11,406-11,CLOSED,NORMAL,PRIMARIA,7.621,R,7.977860000000001,-76.68262,2010-10-15,2014-12-03,RURAL,47639112,57291623,1F,5837,TURBO
12496782,NECOCLÍ,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,T,8.59417,-76.67482,2010-10-19,2018-07-07,RURAL,57204287,57291700,1F,5490,TURBO
12496900,NECOCLÍ,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,T,8.60073,-76.68151999999999,2010-10-19,2018-07-07,RURAL,57193742,57291727,1F,5490,TURBO
12497049,NECOCLÍ,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.44823,-76.66426,2010-10-19,2018-07-07,RURAL,57257036,57291778,1F,5490,TURBO
12498008,ARBOLETES,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.47612,-76.38525,2010-10-19,2019-05-16,RURAL,57201881,57291961,1F,5051,TURBO
12498564,TURBO,URABA,411-13,411-13,CLOSED,NORMAL,PRIMARIA,7.621,T,8.14904,-76.67384,2010-10-20,2016-02-08,RURAL,57408205,57292084,1F,5837,TURBO
12498742,CAREPA,ZUNGO,405-11,405-11,CLOSED,NORMAL,PRIMARIA,7.621,S,7.82529,-76.72869,2010-10-20,2020-05-07,RURAL,47637767,57393060,1F,5147,APARTADO
12498928,TURBO,NUEVA COLONIA,406-11,406-11,CLOSED,NORMAL,PRIMARIA,13.2,RST,7.98372,-76.69344,2010-10-20,2014-12-03,RURAL,47638972,57292204,3F,5837,TURBO
12499077,TURBO,NUEVA COLONIA,406-11,406-11,CLOSED,NORMAL,PRIMARIA,7.621,T,7.99661,-76.68429,2010-10-20,2016-02-10,RURAL,47639097,57292265,1F,5837,TURBO
12499466,CAREPA,ZUNGO,405-11,405-11,CLOSED,NORMAL,PRIMARIA,7.621,T,7.823169999999999,-76.72484,2010-10-20,2020-05-07,RURAL,47637804,57292356,1F,5147,APARTADO
12499873,TURBO,URABA,411-11,411-11,CLOSED,NORMAL,PRIMARIA,7.621,T,8.02852,-76.62501,2010-10-20,2019-08-15,RURAL,57292484,57292485,1F,5837,TURBO
12499928,NECOCLÍ,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.43675,-76.72818000000001,2010-10-20,2018-07-07,RURAL,57304164,57304165,1F,5490,TURBO
12501144,CAREPA,ZUNGO,405-11,405-11,CLOSED,NORMAL,PRIMARIA,7.621,R,7.8250399999999996,-76.72142,2010-10-21,2019-10-18,RURAL,57143583,57292857,1F,5147,APARTADO
12504067,NECOCLÍ,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.3658,-76.62983,2010-10-25,2018-07-07,RURAL,57293803,57293820,1F,5490,TURBO
12504345,CAREPA,CAREPA,412-14,412-14,OPEN,NORMAL,PRIMARIA,7.621,R,7.7744,-76.65656,2010-10-25,2019-10-26,RURAL,57293890,57390557,1F,5147,APARTADO
12506248,NECOCLÍ,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.30643,-76.74774000000001,2010-10-26,2018-07-07,RURAL,57318252,57294657,1F,5490,TURBO
12507275,CAREPA,ZUNGO,405-13,405-13,CLOSED,NORMAL,PRIMARIA,7.621,R,7.8269899999999994,-76.73080999999999,2010-10-27,2020-04-07,RURAL,47638599,57295065,1F,5147,APARTADO
12508274,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.73173,-76.56560999999999,2010-10-27,2018-07-07,RURAL,53144807,57295409,1F,5659,TURBO
12509023,CAREPA,ZUNGO,405-13,405-13,CLOSED,DE REPETICION,PRIMARIA,13.2,RST,7.797339999999999,-76.74595,2010-10-28,2016-02-10,RURAL,47638497,57295698,3F,5147,APARTADO
12509522,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.71469,-76.59669,2010-10-28,2018-07-07,RURAL,47640916,57295857,1F,5659,TURBO
12509686,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.71358,-76.59034,2010-10-29,2018-07-07,RURAL,57429936,57429941,1F,5659,TURBO
12509715,CAREPA,ZUNGO,405-13,405-13,CLOSED,NORMAL,PRIMARIA,7.621,S,7.79242,-76.74947,2010-10-29,2016-02-10,RURAL,57295913,57295914,1F,5147,APARTADO
12509753,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.704989999999999,-76.57892,2010-10-29,2018-07-07,RURAL,57295928,57295931,1F,5659,TURBO
12511073,CAREPA,ZUNGO,405-13,405-13,CLOSED,NORMAL,PRIMARIA,7.621,S,7.80704,-76.76985,2010-11-02,2015-07-08,RURAL,57296429,57296430,1F,5147,APARTADO
12511282,CAREPA,ZUNGO,405-13,405-13,CLOSED,NORMAL,PRIMARIA,7.621,S,7.80633,-76.76909,2010-11-02,2016-02-10,RURAL,57296509,57296510,1F,5147,APARTADO
12512651,CAREPA,ZUNGO,405-13,405-13,CLOSED,DE REPETICION,PRIMARIA,7.621,S,7.79034,-76.75071,2010-11-03,2016-02-10,RURAL,47638453,57297038,1F,5147,APARTADO
12514469,TURBO,NUEVA COLONIA,406-12,406-12,CLOSED,NORMAL,PRIMARIA,7.621,T,7.93473,-76.71225,2010-11-05,2017-04-26,RURAL,47639501,57297545,1F,5837,TURBO
12514609,CAREPA,ZUNGO,405-13,405-13,CLOSED,NORMAL,PRIMARIA,7.621,S,7.78648,-76.77927,2010-11-05,2016-02-10,RURAL,57297600,57297607,1F,5147,APARTADO
12514780,CAREPA,ZUNGO,405-13,405-13,CLOSED,NORMAL,PRIMARIA,7.621,S,7.78925,-76.78392,2010-11-05,2015-07-08,RURAL,57297713,57297714,1F,5147,APARTADO
12515119,CAREPA,ZUNGO,405-13,405-13,CLOSED,NORMAL,PRIMARIA,13.2,STR,7.7887699999999995,-76.75137,2010-11-05,2015-07-08,RURAL,57297846,57297847,3F,5147,APARTADO
12515639,TURBO,NUEVA COLONIA,406-11,406-11,CLOSED,NORMAL,PRIMARIA,13.2,RST,7.9695,-76.71404,2010-11-08,2020-04-16,RURAL,57994839,70746965,3F,5837,TURBO
12516764,TURBO,CHIGORODO,403-12,403-12,CLOSED,NORMAL,PRIMARIA,7.621,R,7.68008,-76.88351,2010-11-08,2019-10-18,RURAL,57298483,57298562,1F,5837,APARTADO
12517881,APARTADÓ,NUEVA COLONIA,406-11,406-11,CLOSED,NORMAL,PRIMARIA,13.2,TSR,7.894,-76.6684,2010-11-09,2019-10-18,RURAL,57386922,57662368,3F,5045,TURBO
12518163,TURBO,NUEVA COLONIA,406-11,406-11,CLOSED,NORMAL,PRIMARIA,7.621,R,7.97013,-76.69882,2010-11-09,2020-04-15,RURAL,57994818,57299211,1F,5837,TURBO
12518875,CAREPA,ZUNGO,405-13,405-13,CLOSED,NORMAL,PRIMARIA,7.621,T,7.7641100000000005,-76.77150999999999,2010-11-10,2019-04-12,RURAL,57931022,57391974,1F,5147,APARTADO
12519511,NECOCLÍ,NECOCLI,415-11,415-11,CLOSED,NORMAL,PRIMARIA,13.2,RST,8.42342,-76.78575,2010-11-10,2018-07-07,URBANO,57517476,57517491,3F,5490,TURBO
12519784,APARTADÓ,APARTADO,401-11,401-11,CLOSED,NORMAL,PRIMARIA,13.2,ST,7.87409,-76.5814,2010-11-10,2018-07-07,RURAL,47674142,57402084,2F,5045,APARTADO
12519949,CAREPA,ZUNGO,405-13,405-13,CLOSED,NORMAL,PRIMARIA,7.621,T,7.76532,-76.77123,2010-11-11,2019-04-12,RURAL,57942178,57660165,1F,5147,APARTADO
12519959,CAREPA,ZUNGO,405-13,405-13,CLOSED,NORMAL,PRIMARIA,7.621,T,7.77413,-76.78631,2010-11-11,2015-07-08,RURAL,57299679,57299873,1F,5147,APARTADO
12520179,CAREPA,ZUNGO,405-13,405-13,CLOSED,NORMAL,PRIMARIA,7.621,T,7.77595,-76.78864,2010-11-11,2015-07-08,RURAL,57299707,57299975,1F,5147,APARTADO
12522290,TURBO,PUEBLO BELLO,410-11,410-11,CLOSED,NORMAL,PRIMARIA,7.621,S,8.24409,-76.50441,2010-11-12,2016-02-09,RURAL,57300630,57300690,1F,5837,TURBO
12522308,TURBO,PUEBLO BELLO,410-11,410-11,CLOSED,NORMAL,PRIMARIA,7.621,S,8.250960000000001,-76.50078,2010-11-12,2016-02-09,RURAL,57410715,57410716,1F,5837,TURBO
12525090,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.678189999999999,-76.58211999999999,2010-11-17,2018-07-07,RURAL,57238474,57301560,1F,5659,TURBO
12525203,SAN JUAN DE URABÁ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.68211,-76.57949,2010-11-17,2018-07-07,RURAL,57301605,57301606,1F,5659,TURBO
12525628,NECOCLÍ,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,13.2,TSR,8.423,-76.77282,2010-11-17,2018-07-07,RURAL,57301523,57392286,3F,5490,TURBO
12527458,NECOCLÍ,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,13.2,TSR,8.42177,-76.77138000000001,2010-11-18,2018-07-07,URBANO,57302329,57302331,3F,5490,TURBO
12527517,NECOCLÍ,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,13.2,STR,8.4212,-76.77149,2010-11-18,2018-07-07,RURAL,57302337,57302341,3F,5490,TURBO
12528921,NECOCLÍ,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,13.2,TSR,8.42286,-76.76783,2010-11-19,2018-07-07,RURAL,57302836,57302838,3F,5490,TURBO
12529022,NECOCLÍ,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,13.2,TSR,8.42163,-76.76561,2010-11-19,2018-07-07,RURAL,57302851,57302855,3F,5490,TURBO
12529121,TURBO,NUEVA COLONIA,406-11,406-11,CLOSED,NORMAL,PRIMARIA,13.2,RST,7.91863,-76.66514000000001,2010-11-19,2014-12-03,RURAL,47639292,57302884,3F,5837,TURBO
12529649,NECOCLÍ,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,13.2,TSR,8.417069999999999,-76.75958,2010-11-22,2018-07-07,RURAL,57303172,57303175,3F,5490,TURBO
12529660,APARTADÓ,APARTADO,401-11,401-11,CLOSED,NORMAL,PRIMARIA,13.2,RST,7.89048,-76.63143000000001,2010-11-22,2018-07-07,URBANO,47632489,57303179,3F,5045,APARTADO
12530489,NECOCLÍ,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.41521,-76.75685,2010-11-22,2018-08-09,RURAL,57453452,57453453,1F,5490,TURBO
12530958,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.23917,-76.34506,2010-11-22,2019-05-16,RURAL,57303609,57623660,1F,5665,TURBO
12532482,TURBO,NUEVA COLONIA,406-12,406-12,CLOSED,NORMAL,PRIMARIA,7.621,R,7.93302,-76.71674,2017-04-26,2017-04-26,RURAL,47639445,57304151,1F,5837,TURBO
12532514,TURBO,NUEVA COLONIA,406-12,406-12,CLOSED,NORMAL,PRIMARIA,7.621,R,7.93357,-76.71613,2010-11-24,2020-02-27,RURAL,47639451,57304157,1F,5837,TURBO
12533824,NECOCLÍ,LA ATOYOSA,414-11,414-11,CLOSED,NORMAL,PRIMARIA,7.621,S,8.52487,-76.53698,2010-11-25,2019-06-14,RURAL,57304560,57304652,1F,5490,TURBO
12533831,NECOCLÍ,LA ATOYOSA,414-11,414-11,CLOSED,NORMAL,PRIMARIA,7.621,S,8.5241,-76.53314,2010-11-25,2019-12-11,RURAL,57270615,57304655,1F,5490,TURBO
12533832,NECOCLÍ,LA ATOYOSA,414-11,414-11,CLOSED,NORMAL,PRIMARIA,7.621,S,8.52411,-76.53315,2010-11-25,2019-09-17,RURAL,57270615,57304656,1F,5490,TURBO
12534382,NECOCLÍ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.6885,-76.63020999999999,2010-11-25,2018-07-07,RURAL,57426701,57426702,1F,5490,TURBO
12534383,NECOCLÍ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.68844,-76.63046,2010-11-25,2018-07-07,RURAL,57426669,57426670,1F,5490,TURBO
12534709,NECOCLÍ,NECOCLI,415-12,415-12,CLOSED,DE REPETICION,PRIMARIA,7.621,S,8.43567,-76.71363000000001,2010-11-25,2018-07-07,RURAL,57304963,57304965,1F,5490,TURBO
12535007,NECOCLÍ,LA ATOYOSA,414-11,414-11,CLOSED,NORMAL,PRIMARIA,7.621,S,8.52219,-76.56759,2010-11-25,2018-07-07,RURAL,57256417,57432078,1F,5490,TURBO
12535072,NECOCLÍ,NECOCLI,415-11,415-11,CLOSED,NORMAL,PRIMARIA,7.621,T,8.424439999999999,-76.78227,2010-11-25,2018-07-07,URBANO,57296143,57305083,1F,5490,TURBO
12535146,NECOCLÍ,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,8.682830000000001,-76.63906999999999,2010-11-25,2018-07-07,RURAL,57426947,57426948,1F,5490,TURBO
12535622,NECOCLÍ,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,13.2,RST,8.41312,-76.75608000000001,2010-11-26,2020-03-31,RURAL,57199107,57305298,3F,5490,TURBO
12535943,NECOCLÍ,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,13.2,TSR,8.41112,-76.75516999999999,2010-11-26,2018-07-07,RURAL,57305367,57305373,3F,5490,TURBO
12537068,TURBO,NUEVA COLONIA,406-11,406-11,CLOSED,NORMAL,PRIMARIA,7.621,S,7.957039999999999,-76.70965,2010-11-26,2014-12-03,RURAL,57376177,57376178,1F,5837,TURBO
12537100,TURBO,NUEVA COLONIA,406-11,406-11,CLOSED,NORMAL,PRIMARIA,7.621,S,7.95683,-76.70957,2010-11-26,2016-02-10,RURAL,57376293,57376294,1F,5837,TURBO
12537758,SAN PEDRO DE URABÁ,S.PEDRO URABA,407-11,407-11,CLOSED,NORMAL,PRIMARIA,7.621,S,8.24563,-76.39935,2010-11-29,2018-07-07,RURAL,57258810,57306102,1F,5665,TURBO
12540041,TURBO,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.36593,-76.59693,2010-12-01,2014-09-25,RURAL,57306986,57306987,1F,5837,TURBO
12540294,SAN JUAN DE URABÁ,LA ATOYOSA,414-11,414-11,CLOSED,NORMAL,PRIMARIA,7.621,T,8.63937,-76.54025,2010-12-01,2019-05-17,RURAL,57235111,57450273,1F,5659,TURBO
12540310,SAN JUAN DE URABÁ,LA ATOYOSA,414-11,414-11,CLOSED,NORMAL,PRIMARIA,7.621,T,8.63879,-76.55024,2010-12-01,2018-07-07,RURAL,57307083,57307085,1F,5659,TURBO
12540365,SAN JUAN DE URABÁ,LA ATOYOSA,414-11,414-11,CLOSED,NORMAL,PRIMARIA,7.621,T,8.63425,-76.52731,2010-12-01,2019-05-17,RURAL,57450288,57307099,1F,5659,TURBO
12542182,TURBO,URABA,411-13,411-13,CLOSED,NORMAL,PRIMARIA,7.621,S,8.081660000000001,-76.61386999999999,2010-12-03,2016-02-08,RURAL,57496847,57496856,1F,5837,TURBO
12542420,NECOCLÍ,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,R,8.42046,-76.70705,2010-12-03,2018-07-07,RURAL,57307788,57307958,1F,5490,TURBO
12542788,NECOCLÍ,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,S,8.43304,-76.69543,2010-12-03,2018-07-07,RURAL,57308078,57308113,1F,5490,TURBO
