G3E_FID,LOCALIZACI,SUBESTACIO,CIRCUITO,TIPO_RED,TENSION,CAPACIDAD_,FASES,TRANSF_CODE,NODO_TRANS,MUNICIPIO,LATITUDE,LONGITUDE,FECHA_COLO,FECHA_MODI,CLASIFICAC,NODO1_ID,NODO2_ID,NODO_TRAN1,SUBESTACI1,CIRCUITO_C,TENSION_CO,FASES_CONN,NUMERO_FAS,MUNICIPIO_CODE,SUBREGION
13453360,AEREO,URABA,411-11,PRIMARIA,7.621,25.0,T,426256,825684,TURBO,7.98937,-76.6354,2015-02-10,2020-04-01,RURAL,57622521,57693966,825684,URABA,411-11,7.621,T,1F,5837,TURBO
13463259,AEREO,URABA,411-11,PRIMARIA,7.621,3.0,S,73445,825813,TURBO,8.00057,-76.57656999999999,2015-02-24,2019-11-19,RURAL,57706960,0,825813,URABA,411-11,7.621,S,1F,5837,TURBO
13463260,AEREO,URABA,411-11,PRIMARIA,7.621,5.0,R,125203,825814,TURBO,8.042769999999999,-76.55471999999999,2015-02-24,2020-04-01,RURAL,57432234,57631311,825814,URABA,411-11,7.621,R,1F,5837,TURBO
13463262,AEREO,URABA,411-11,PRIMARIA,7.621,5.0,T,125138,825815,TURBO,8.0595,-76.54693,2015-02-24,2020-04-01,RURAL,57633473,0,825815,URABA,411-11,7.621,T,1F,5837,TURBO
13463263,AEREO,URABA,411-11,PRIMARIA,7.621,5.0,T,125244,825816,TURBO,8.05522,-76.55264,2015-02-24,2020-04-01,RURAL,57633445,57633475,825816,URABA,411-11,7.621,T,1F,5837,TURBO
13463265,AEREO,URABA,411-11,PRIMARIA,7.621,5.0,T,125142,825817,TURBO,8.05978,-76.55098000000001,2015-02-24,2020-04-01,RURAL,57633430,57633466,825817,URABA,411-11,7.621,T,1F,5837,TURBO
13463271,AEREO,URABA,411-11,PRIMARIA,7.621,5.0,S,125217,825818,TURBO,8.014669999999999,-76.60235,2015-02-24,2020-04-01,RURAL,57635167,0,825818,URABA,411-11,7.621,S,1F,5837,TURBO
13463424,AEREO,URABA,411-11,PRIMARIA,7.621,5.0,S,124496,825819,TURBO,8.05685,-76.68354000000001,2015-02-24,2020-04-01,RURAL,47641747,57646084,825819,URABA,411-11,7.621,S,1F,5837,TURBO
13463426,AEREO,URABA,411-11,PRIMARIA,7.621,5.0,T,125678,825820,TURBO,8.03087,-76.69923,2015-02-24,2020-04-01,RURAL,57652789,57652790,825820,URABA,411-11,7.621,T,1F,5837,TURBO
13463427,AEREO,URABA,411-11,PRIMARIA,7.621,10.0,T,124103,825821,TURBO,8.03529,-76.51902,2015-02-24,2020-04-01,RURAL,57675493,57675483,825821,URABA,411-11,7.621,T,1F,5837,TURBO
13463428,AEREO,URABA,411-11,PRIMARIA,7.621,5.0,S,124816,825822,APARTADÃ,7.956980000000001,-76.46873000000001,2015-02-24,2020-04-01,RURAL,57690435,0,825822,URABA,411-11,7.621,S,1F,5045,TURBO
13463429,AEREO,URABA,411-11,PRIMARIA,7.621,5.0,S,126765,825823,APARTADÃ,7.92536,-76.46998,2015-02-24,2020-04-01,RURAL,57690336,57690333,825823,URABA,411-11,7.621,S,1F,5045,TURBO
13463430,AEREO,URABA,411-11,PRIMARIA,7.621,5.0,S,124780,825824,APARTADÃ,7.94775,-76.49404,2015-02-24,2020-04-01,RURAL,57690470,0,825824,URABA,411-11,7.621,S,1F,5045,TURBO
13463432,AEREO,URABA,411-11,PRIMARIA,7.621,5.0,S,125791,825825,APARTADÃ,7.946060000000001,-76.49602,2015-02-24,2020-04-01,RURAL,57690471,0,825825,URABA,411-11,7.621,S,1F,5045,TURBO
13463433,AEREO,URABA,411-11,PRIMARIA,7.621,5.0,S,139717,825826,APARTADÃ,7.9424399999999995,-76.49761,2015-02-24,2020-04-01,RURAL,57690749,57690750,825826,URABA,411-11,7.621,S,1F,5045,TURBO
13463434,AEREO,URABA,411-11,PRIMARIA,7.621,5.0,S,126678,825827,APARTADÃ,7.92495,-76.4934,2015-02-24,2020-04-01,RURAL,57690404,57690406,825827,URABA,411-11,7.621,S,1F,5045,TURBO
13463944,AEREO,URABA,411-12,PRIMARIA,13.2,75.0,RST,121434,825830,TURBO,8.03257,-76.6471,2015-02-24,2016-10-10,RURAL,57757060,0,825830,URABA,411-12,13.2,RST,3F,5837,TURBO
13467723,AEREO,APARTADO,401-13,PRIMARIA,13.2,150.0,RST,120945,825877,APARTADÃ,7.8872,-76.62938,2015-03-03,2018-10-03,URBANO,47688483,0,825877,APARTADO,401-13,13.2,RST,3F,5045,APARTADO
13467806,AEREO,TURBO,402-13,PRIMARIA,13.2,7.5,TSR,121032,825879,TURBO,8.11106,-76.70529,2015-03-03,2015-03-03,RURAL,57628882,0,825879,TURBO,402-13,13.2,TSR,3F,5837,TURBO
13468809,AEREO,S.PEDRO URABA,407-13,PRIMARIA,7.621,15.0,S,81283,825884,TURBO,8.289769999999999,-76.3964,2015-03-04,2020-04-01,RURAL,57629074,0,825884,S.PEDRO URABA,407-13,7.621,S,1F,5837,TURBO
13482382,AEREO,TURBO,402-12,PRIMARIA,7.621,25.0,R,126216,826022,TURBO,8.09259,-76.73194000000001,2015-03-17,2020-04-01,URBANO,47634184,57661487,826022,TURBO,402-12,7.621,R,1F,5837,TURBO
13496064,AEREO,APARTADO,401-16,PRIMARIA,7.621,50.0,T,126224,426595,APARTADÃ,7.877910000000001,-76.64882,2015-04-13,2020-04-01,URBANO,47636852,57857032,426595,APARTADO,401-16,7.621,T,1F,5045,APARTADO
13498832,AEREO,CAREPA,412-13,PRIMARIA,13.2,30.0,SRT,121329,826255,APARTADÃ,7.79057,-76.65982,2015-04-14,2020-04-01,RURAL,57637668,0,826255,CAREPA,412-13,13.2,SRT,3F,5045,APARTADO
13502529,AEREO,CAUCHERAS,404-11,PRIMARIA,7.621,15.0,T,126275,826384,MUTATÃ,7.24683,-76.43908,2015-04-21,2020-04-01,RURAL,57752974,57638841,826384,CAUCHERAS,404-11,7.621,T,1F,5480,APARTADO
13502795,AEREO,NUEVA COLONIA,406-13,PRIMARIA,7.621,25.0,R,126221,826392,TURBO,7.933110000000001,-76.72018,2015-04-22,2020-05-08,RURAL,57638951,57673031,826392,NUEVA COLONIA,406-13,7.621,R,1F,5837,TURBO
13503346,AEREO,CHIGORODO,403-14,PRIMARIA,7.621,10.0,R,125945,826415,CAREPA,7.72602,-76.6701,2015-04-22,2020-04-01,RURAL,57639119,0,826415,CHIGORODO,403-14,7.621,R,1F,5147,APARTADO
13504595,AEREO,TURBO,402-16,PRIMARIA,13.2,150.0,RST,112907,826430,TURBO,8.09184,-76.7281,2015-04-24,2019-05-07,URBANO,57639474,0,826430,TURBO,402-16,13.2,RST,3F,5837,TURBO
13505363,AEREO,APARTADO,401-11,PRIMARIA,13.2,15.0,STR,120941,826439,APARTADÃ,7.89762,-76.63795999999999,2015-04-27,2020-03-20,URBANO,57639649,0,826439,APARTADO,401-11,13.2,STR,3F,5045,APARTADO
13505380,AEREO,APARTADO,401-16,PRIMARIA,13.2,45.0,STR,121339,826441,APARTADÃ,7.846660000000001,-76.64303000000001,2015-04-27,2020-04-01,RURAL,57639663,0,826441,APARTADO,401-16,13.2,STR,3F,5045,APARTADO
13509457,AEREO,TURBO,402-16,PRIMARIA,13.2,30.0,RST,121094,826473,TURBO,8.09199,-76.72745,2015-05-04,2020-03-04,URBANO,57363779,0,826473,TURBO,402-16,13.2,RST,3F,5837,TURBO
13515995,AEREO,CHIGORODO,403-16,PRIMARIA,7.621,5.0,T,125989,826696,CHIGORODÃ,7.55019,-76.6564,2015-05-14,2020-04-01,RURAL,57643484,57643485,826696,CHIGORODO,403-16,7.621,T,1F,5172,APARTADO
13517027,AEREO,LA ATOYOSA,414-12,PRIMARIA,7.621,5.0,R,303631,826711,SAN PEDRO DE URABÃ,8.512189999999999,-76.21754,2015-05-19,2020-02-12,RURAL,57324200,57950325,826711,LA ATOYOSA,414-12,7.621,R,1F,5665,TURBO
13519290,AEREO,CHIGORODO,403-12,PRIMARIA,7.621,37.5,T,113100,826742,CHIGORODÃ,7.672999999999999,-76.6815,2015-05-21,2019-04-11,URBANO,57644327,57942069,826742,CHIGORODO,403-12,7.621,T,1F,5172,APARTADO
13519539,AEREO,TURBO,402-12,PRIMARIA,13.2,150.0,TRS,120848,826753,TURBO,8.08474,-76.74166,2015-05-22,2015-05-28,URBANO,57644447,0,826753,TURBO,402-12,13.2,TRS,3F,5837,TURBO
13521905,AEREO,APARTADO,401-16,PRIMARIA,13.2,630.0,STR,121521,826781,APARTADÃ,7.85203,-76.64001,2015-05-27,2018-08-03,URBANO,57645472,0,826781,APARTADO,401-16,13.2,STR,3F,5045,APARTADO
13521907,AEREO,APARTADO,401-16,PRIMARIA,13.2,400.0,STR,121522,826782,APARTADÃ,7.852119999999999,-76.64001,2015-05-27,2018-10-04,URBANO,57645472,0,826782,APARTADO,401-16,13.2,STR,3F,5045,APARTADO
13524044,AEREO,ARBOLETES,409-12,PRIMARIA,13.2,112.5,RST,121396,826809,SAN JUAN DE URABÃ,8.709710000000001,-76.50601999999999,2015-06-01,2018-08-03,RURAL,57646354,0,826809,ARBOLETES,409-12,13.2,RST,3F,5659,TURBO
13524052,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,10.0,R,121338,826810,SAN JUAN DE URABÃ,8.73086,-76.51545,2015-06-01,2018-10-03,RURAL,57646286,0,826810,ARBOLETES,409-12,7.621,R,1F,5659,TURBO
13526426,AEREO,CHIGORODO,403-16,PRIMARIA,7.621,5.0,T,125843,826881,CHIGORODÃ,7.559710000000001,-76.64605,2015-06-04,2020-04-01,RURAL,57170786,57647136,826881,CHIGORODO,403-16,7.621,T,1F,5172,APARTADO
13529085,AEREO,CHIGORODO,403-14,PRIMARIA,7.621,10.0,S,125947,826968,CAREPA,7.73544,-76.6595,2015-06-11,2020-04-01,RURAL,57164959,0,826968,CHIGORODO,403-14,7.621,S,1F,5147,APARTADO
13532442,AEREO,APARTADO,401-12,PRIMARIA,7.621,25.0,R,121512,827065,APARTADÃ,7.88698,-76.62403,2015-06-19,2018-10-03,URBANO,47632956,0,827065,APARTADO,401-12,7.621,R,1F,5045,APARTADO
13533269,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,15.0,R,281034,827072,SAN JUAN DE URABÃ,8.760010000000001,-76.53109,2015-06-22,2020-05-07,URBANO,57835749,57755713,827072,ARBOLETES,409-12,7.621,R,1F,5659,TURBO
13539751,AEREO,CHIGORODO,403-16,PRIMARIA,7.621,5.0,S,126207,827285,CHIGORODÃ,7.64208,-76.71279,2015-07-06,2020-04-01,RURAL,57406881,57734499,827285,CHIGORODO,403-16,7.621,S,1F,5172,APARTADO
13540628,AEREO,CAREPA,412-14,PRIMARIA,7.621,25.0,T,92324,827289,CAREPA,7.75547,-76.64545,2015-07-07,2020-06-17,URBANO,57653223,57653226,827289,CAREPA,412-14,7.621,T,1F,5147,APARTADO
13544088,AEREO,CAUCHERAS,404-11,PRIMARIA,7.621,10.0,T,126061,827490,MUTATÃ,7.243119999999999,-76.43609000000001,2015-07-13,2020-04-01,URBANO,57942231,0,827490,CAUCHERAS,404-11,7.621,T,1F,5480,APARTADO
13545252,AEREO,TURBO,402-12,PRIMARIA,13.2,75.0,TSR,121538,827503,TURBO,8.09855,-76.73442,2015-07-14,2015-10-01,URBANO,57654973,0,827503,TURBO,402-12,13.2,TSR,3F,5837,TURBO
13545317,AEREO,CAREPA,412-14,PRIMARIA,7.621,25.0,R,125603,827504,CAREPA,7.7557,-76.64055,2015-07-14,2020-04-01,RURAL,57655008,57655009,827504,CAREPA,412-14,7.621,R,1F,5147,APARTADO
13545799,AEREO,TURBO,402-12,PRIMARIA,13.2,75.0,TRS,121662,827506,TURBO,8.06719,-76.73668,2015-07-15,2018-10-04,URBANO,57655168,47634125,827506,TURBO,402-12,13.2,TRS,3F,5837,TURBO
13545863,AEREO,APARTADO,401-16,PRIMARIA,7.621,25.0,S,120905,827507,APARTADÃ,7.853289999999999,-76.64053,2015-07-15,2020-04-01,URBANO,57655175,0,827507,APARTADO,401-16,7.621,S,1F,5045,APARTADO
13545976,AEREO,APARTADO,401-12,PRIMARIA,7.621,75.0,R,125671,827509,APARTADÃ,7.88323,-76.61554,2015-07-15,2020-04-01,URBANO,57655205,57833201,827509,APARTADO,401-12,7.621,R,1F,5045,APARTADO
13546043,AEREO,APARTADO,401-12,PRIMARIA,7.621,75.0,R,125665,827533,APARTADÃ,7.8834800000000005,-76.61609,2015-07-15,2020-04-01,URBANO,57655228,57655229,827533,APARTADO,401-12,7.621,R,1F,5045,APARTADO
13547737,AEREO,CAREPA,412-12,PRIMARIA,13.2,30.0,RST,121539,827711,CAREPA,7.75747,-76.65734,2015-07-21,2017-08-25,URBANO,57655719,0,827711,CAREPA,412-12,13.2,RST,3F,5147,APARTADO
13552211,AEREO,APARTADO,401-13,PRIMARIA,13.2,45.0,RTS,119137,827739,APARTADÃ,7.8837399999999995,-76.62807,2015-07-24,2020-04-01,URBANO,47633131,0,827739,APARTADO,401-13,13.2,RTS,3F,5045,APARTADO
13553017,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,5.0,S,109711,827741,SAN JUAN DE URABÃ,8.76812,-76.52722,2015-07-24,2020-04-01,RURAL,57656669,57656670,827741,ARBOLETES,409-12,7.621,S,1F,5659,TURBO
13556600,AEREO,NECOCLI,415-13,PRIMARIA,7.621,50.0,R,127234,827757,NECOCLÃ,8.43795,-76.77982,2015-07-28,2020-04-01,URBANO,57657081,57657082,827757,NECOCLI,415-13,7.621,R,1F,5490,TURBO
13556614,AEREO,NECOCLI,415-13,PRIMARIA,7.621,50.0,R,127232,827758,NECOCLÃ,8.437560000000001,-76.77886,2015-07-28,2020-04-01,URBANO,57657089,57657090,827758,NECOCLI,415-13,7.621,R,1F,5490,TURBO
13556621,AEREO,NECOCLI,415-13,PRIMARIA,7.621,50.0,R,127237,827759,NECOCLÃ,8.43753,-76.77801,2015-07-28,2020-04-01,URBANO,57664142,57657117,827759,NECOCLI,415-13,7.621,R,1F,5490,TURBO
13563411,AEREO,URABA,411-13,PRIMARIA,7.621,25.0,R,120961,827824,TURBO,8.08843,-76.70727,2015-08-05,2018-10-02,RURAL,47642665,0,827824,URABA,411-13,7.621,R,1F,5837,TURBO
13565273,AEREO,CAREPA,412-11,PRIMARIA,7.621,15.0,T,121360,827886,CAREPA,7.73505,-76.70796999999999,2015-08-11,2018-10-03,RURAL,57660152,0,827886,CAREPA,412-11,7.621,T,1F,5147,APARTADO
13569890,AEREO,TURBO,402-14,PRIMARIA,7.621,75.0,S,127262,828025,TURBO,8.10055,-76.71101,2015-08-19,2020-04-01,URBANO,57662345,57778971,828025,TURBO,402-14,7.621,S,1F,5837,TURBO
13569900,AEREO,TURBO,402-14,PRIMARIA,7.621,75.0,S,127273,828026,TURBO,8.10025,-76.71004,2015-08-19,2020-04-01,URBANO,57662350,57778935,828026,TURBO,402-14,7.621,S,1F,5837,TURBO
13569932,AEREO,NECOCLI,415-13,PRIMARIA,7.621,25.0,R,125591,828027,NECOCLÃ,8.437510000000001,-76.77844,2015-08-19,2020-04-01,URBANO,57662373,57657116,828027,NECOCLI,415-13,7.621,R,1F,5490,TURBO
13571919,AEREO,S.PEDRO URABA,407-12,PRIMARIA,7.621,5.0,R,102981,828052,SAN PEDRO DE URABÃ,8.26666,-76.37006,2015-08-21,2020-04-01,RURAL,57663086,57987183,828052,S.PEDRO URABA,407-12,7.621,R,1F,5665,TURBO
