G3E_FID,MERCADO,DEPARTAMEN,MUNICIPIO,COMUNA,BARRIO,CORREGIMIE,LOCALIZACI,SUBESTACIO,CIRCUITO,CIRCUITO_S,EST_ESTABL,TIPO_AISLA,TIPO_RED,TENSION,FASES,CAPACIDAD_,FID_ANTERI,COOR_X,COOR_Y,COOR_Z,COOR_GPS_L,COOR_GPS_1,FECHA_COLO,FECHA_MODI,CLASIFICAC,NODO1_ID,NODO2_ID,EST_OPERAT,TIPO_RED_C,SUBESTACI1,CIRCUITO_C,TENSION_CO,FASES_CONN,UBICACION_,FECHA_ACTU,NUMERO_FAS,MUNICIPIO_,SUBREGION
12903566,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,R,6,12903566,718922.787,1421199.499,,8.39663,-76.62881,6/29/2012,2/5/2020,RURAL,57964437,57424992,CLOSED,PRIMARIA,NECOCLI,415-12,7.621,R,12903566-5,4/16/2018,1F,5490,TURBO
12903602,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,R,6,12903602,719491.688,1420825.938,,8.39327,-76.62359,6/29/2012,2/5/2020,RURAL,58003595,58003596,CLOSED,PRIMARIA,NECOCLI,415-12,7.621,R,12903602-5,4/16/2018,1F,5490,TURBO
12903721,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,13.2,STR,,12903721,719545.298,1420564.728,,8.39097,-76.62312,6/29/2012,2/5/2020,RURAL,57964448,58003611,CLOSED,PRIMARIA,NECOCLI,415-12,13.2,STR,12903721-5,4/16/2018,3F,5490,TURBO
12903821,REGIONAL,ANTIOQUIA,SAN PEDRO DE URABÁ,,,,,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,10,12903821,752290.866,1415025.17,,8.3427,-76.32578,6/29/2012,5/16/2019,RURAL,57425079,57425090,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,7.621,R,12903821-5,4/16/2018,1F,5665,TURBO
12903822,REGIONAL,ANTIOQUIA,SAN PEDRO DE URABÁ,,,,,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,10,12903822,752291.306,1415026.894,,8.34272,-76.32577,6/29/2012,5/16/2019,RURAL,57425079,57425093,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,7.621,S,12903822-5,4/16/2018,1F,5665,TURBO
12903838,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,R,6,12903838,720146.288,1420580.028,,8.39112,-76.61767,6/29/2012,7/7/2018,RURAL,57360608,57425101,CLOSED,PRIMARIA,NECOCLI,415-12,7.621,R,12903838-5,4/16/2018,1F,5490,TURBO
12903921,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,R,6,12903921,719758.651,1419663.042,,8.38281,-76.62113,6/29/2012,7/7/2018,RURAL,57425136,57425137,CLOSED,PRIMARIA,NECOCLI,415-12,7.621,R,12903921-5,4/16/2018,1F,5490,TURBO
12903961,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,R,6,12903961,720586.748,1418876.95,,8.37576,-76.61358,6/29/2012,7/7/2018,RURAL,57285499,57425151,CLOSED,PRIMARIA,NECOCLI,415-12,7.621,R,12903961-5,4/16/2018,1F,5490,TURBO
12904259,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,R,10,12904259,720134.067,1417982.254,,8.36766,-76.6176,6/29/2012,7/7/2018,RURAL,57285555,57425190,CLOSED,PRIMARIA,NECOCLI,415-12,7.621,R,12904259-5,4/16/2018,1F,5490,TURBO
12904420,REGIONAL,ANTIOQUIA,SAN JUAN DE URABÁ,,,,,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,S,15,12904420,724454.686,1459886.932,,8.74643,-76.58091,6/30/2012,7/7/2018,RURAL,47640964,57425253,CLOSED,PRIMARIA,ARBOLETES,409-12,7.621,S,12904420-5,4/13/2018,1F,5659,TURBO
12904734,REGIONAL,ANTIOQUIA,SAN JUAN DE URABÁ,,,,,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,10,12904734,720739.517,1457761.167,,8.727,-76.61451,7/3/2012,7/7/2018,RURAL,57425409,57425411,CLOSED,PRIMARIA,ARBOLETES,409-12,7.621,T,12904734-5,4/13/2018,1F,5659,TURBO
12905541,REGIONAL,ANTIOQUIA,TURBO,,,,,URABA,411-11,411-11,CLOSED,DE REPETICION,PRIMARIA,7.621,S,10,12905541,713325.194,1379609.77,,8.02065,-76.67714,7/4/2012,3/6/2015,RURAL,57425750,57425751,CLOSED,PRIMARIA,URABA,411-11,7.621,S,12905541-5,4/16/2018,1F,5837,TURBO
12905602,REGIONAL,ANTIOQUIA,TURBO,,,,,URABA,411-11,411-11,CLOSED,NORMAL,PRIMARIA,7.621,S,10,12905602,711874.926,1379787.358,,8.02217,-76.69029,7/5/2012,2/2/2016,RURAL,47641688,57425777,CLOSED,PRIMARIA,URABA,411-11,7.621,S,12905602-5,4/16/2018,1F,5837,TURBO
12905802,REGIONAL,ANTIOQUIA,SAN PEDRO DE URABÁ,,,,,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,15,12905802,750535.432,1416539.89,,8.3563,-76.34178,7/5/2012,5/16/2019,RURAL,47674513,57425865,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,7.621,S,12905802-5,4/16/2018,1F,5665,TURBO
12905832,REGIONAL,ANTIOQUIA,TURBO,,,,,URABA,411-11,411-11,CLOSED,NORMAL,PRIMARIA,7.621,S,10,12905832,711419.669,1379817.852,,8.02242,-76.69442,7/5/2012,2/2/2016,RURAL,47641666,57425869,CLOSED,PRIMARIA,URABA,411-11,7.621,S,12905832-5,4/16/2018,1F,5837,TURBO
12905985,REGIONAL,ANTIOQUIA,SAN JUAN DE URABÁ,,,,,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,10,12905985,720293.431,1458241.093,,8.73131,-76.61859,7/5/2012,7/7/2018,RURAL,47640808,57425913,CLOSED,PRIMARIA,ARBOLETES,409-12,7.621,T,12905985-5,4/13/2018,1F,5659,TURBO
12906285,REGIONAL,ANTIOQUIA,SAN PEDRO DE URABÁ,,,,,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,10,12906285,749899.406,1417792.296,,8.36758,-76.34761,7/6/2012,5/16/2019,RURAL,47639735,57426001,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,7.621,S,12906285-5,4/16/2018,1F,5665,TURBO
12906373,REGIONAL,ANTIOQUIA,SAN JUAN DE URABÁ,,,,,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,6,12906373,719977.358,1458088.6,,8.72992,-76.62145,7/6/2012,7/7/2018,RURAL,47640804,57426039,CLOSED,PRIMARIA,ARBOLETES,409-12,7.621,T,12906373-5,4/13/2018,1F,5659,TURBO
12906463,REGIONAL,ANTIOQUIA,SAN JUAN DE URABÁ,,,,,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,6,12906463,719785.032,1457561.105,,8.72514,-76.62317,7/6/2012,7/7/2018,RURAL,57405370,57426078,CLOSED,PRIMARIA,ARBOLETES,409-12,7.621,T,12906463-5,4/13/2018,1F,5659,TURBO
12907124,REGIONAL,ANTIOQUIA,TURBO,,,,,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,R,6,12907124,720182.238,1414485.556,,8.33607,-76.61699,7/9/2012,7/7/2018,RURAL,57426240,57425308,CLOSED,PRIMARIA,NECOCLI,415-12,7.621,R,12907124-5,4/16/2018,1F,5837,TURBO
12907335,REGIONAL,ANTIOQUIA,SAN JUAN DE URABÁ,,,,,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,10,12907335,721634.89,1455617.788,,8.7077,-76.60625,7/9/2012,7/7/2018,RURAL,57426253,57426255,CLOSED,PRIMARIA,ARBOLETES,409-12,7.621,T,12907335-5,4/13/2018,1F,5659,TURBO
12907413,REGIONAL,ANTIOQUIA,TURBO,,,,,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,R,15,12907413,724149.161,1417486.328,,8.36341,-76.58118,7/9/2012,7/7/2018,RURAL,57425343,57426289,CLOSED,PRIMARIA,NECOCLI,415-12,7.621,R,12907413-5,4/16/2018,1F,5837,TURBO
12907415,REGIONAL,ANTIOQUIA,TURBO,,,,,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,R,15,12907415,724148.418,1417487.665,,8.36342,-76.58119,7/9/2012,7/7/2018,RURAL,57425343,57426290,CLOSED,PRIMARIA,NECOCLI,415-12,7.621,R,12907415-5,4/16/2018,1F,5837,TURBO
12907455,REGIONAL,ANTIOQUIA,SAN JUAN DE URABÁ,,,,,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,15,12907455,720584.144,1455292.121,,8.70469,-76.61577,7/9/2012,7/7/2018,RURAL,47640813,57426305,CLOSED,PRIMARIA,ARBOLETES,409-12,7.621,T,12907455-5,4/13/2018,1F,5659,TURBO
12907461,REGIONAL,ANTIOQUIA,SAN PEDRO DE URABÁ,,,,,LA ATOYOSA,414-12,414-12,CLOSED,NORMAL,PRIMARIA,7.621,R,10,12907461,758246.932,1435261.71,,8.52585,-76.27278,7/9/2012,7/7/2018,RURAL,57315938,57426308,CLOSED,PRIMARIA,LA ATOYOSA,414-12,7.621,R,12907461-5,4/10/2018,1F,5665,TURBO
12907572,REGIONAL,ANTIOQUIA,SAN PEDRO DE URABÁ,,,,,LA ATOYOSA,414-12,414-12,CLOSED,NORMAL,PRIMARIA,7.621,R,6,12907572,760858.119,1434956.37,,8.52322,-76.24906,7/9/2012,6/18/2019,RURAL,57426327,57426345,CLOSED,PRIMARIA,LA ATOYOSA,414-12,7.621,R,12907572-5,4/10/2018,1F,5665,TURBO
12907632,REGIONAL,ANTIOQUIA,TURBO,,,,,URABA,411-11,411-11,CLOSED,NORMAL,PRIMARIA,7.621,S,15,12907632,708994.162,1379899.287,,8.02302,-76.7164,7/9/2012,2/9/2016,RURAL,57426003,57426362,CLOSED,PRIMARIA,URABA,411-11,7.621,S,12907632-5,4/16/2018,1F,5837,TURBO
12907786,REGIONAL,ANTIOQUIA,TURBO,,,,,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,R,10,12907786,725615.658,1417012.614,,8.35921,-76.56786,7/9/2012,7/7/2018,RURAL,57286562,57426417,CLOSED,PRIMARIA,NECOCLI,415-12,7.621,R,12907786-5,4/16/2018,1F,5837,TURBO
12907801,REGIONAL,ANTIOQUIA,SAN JUAN DE URABÁ,,,,,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,S,10,12907801,720748.571,1454011.446,,8.69314,-76.6142,7/9/2012,7/7/2018,RURAL,57239255,57426422,CLOSED,PRIMARIA,ARBOLETES,409-12,7.621,S,12907801-5,4/13/2018,1F,5659,TURBO
12907968,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,T,6,12907968,715659.066,1442306.616,,8.5871,-76.65968,7/10/2012,7/7/2018,RURAL,57381210,57426495,CLOSED,PRIMARIA,NECOCLI,415-13,7.621,T,12907968-5,4/13/2018,1F,5490,TURBO
12908038,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,T,10,12908038,714002.183,1443662.628,,8.59925,-76.6748,7/10/2012,7/7/2018,RURAL,57424888,57426534,CLOSED,PRIMARIA,NECOCLI,415-13,7.621,T,12908038-5,4/13/2018,1F,5490,TURBO
12908183,REGIONAL,ANTIOQUIA,SAN PEDRO DE URABÁ,,,,,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,15,12908183,751966.094,1418017.223,,8.36972,-76.32888,7/10/2012,5/16/2019,RURAL,53142635,57426605,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,7.621,R,12908183-5,4/16/2018,1F,5665,TURBO
12908237,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,S,15,12908237,719025.153,1453855.9,,8.69163,-76.62984,7/10/2012,7/7/2018,RURAL,57426631,57426635,CLOSED,PRIMARIA,ARBOLETES,409-12,7.621,S,12908237-5,4/13/2018,1F,5490,TURBO
12908322,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,T,6,12908322,717748.428,1426267.183,,8.44235,-76.63976,7/11/2012,7/7/2018,RURAL,57426675,57426683,CLOSED,PRIMARIA,NECOCLI,415-12,7.621,T,12908322-5,4/16/2018,1F,5490,TURBO
12908395,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,13.2,TR,25,12908395,717845.726,1427329.974,,8.45196,-76.63894,7/11/2012,7/7/2018,RURAL,57425692,57426730,CLOSED,PRIMARIA,NECOCLI,415-12,13.2,TR,12908395-5,4/16/2018,2F,5490,TURBO
12908419,REGIONAL,ANTIOQUIA,SAN PEDRO DE URABÁ,,,,,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,S,15,12908419,752201.23,1418392.766,,8.37312,-76.32676,7/11/2012,5/16/2019,RURAL,47639897,57449474,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,7.621,S,12908419-5,4/16/2018,1F,5665,TURBO
12908457,REGIONAL,ANTIOQUIA,TURBO,,,,,URABA,411-12,411-12,CLOSED,NORMAL,PRIMARIA,13.2,TSR,15,12908457,717109.361,1378991.325,,8.01528,-76.64281,7/11/2012,10/8/2015,RURAL,47642577,57426776,CLOSED,PRIMARIA,URABA,411-12,13.2,TSR,12908457-5,1/2/2018,3F,5837,TURBO
12908470,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,R,10,12908470,717024.024,1428050.876,,8.45842,-76.64644,7/11/2012,7/7/2018,RURAL,57425827,57426770,CLOSED,PRIMARIA,NECOCLI,415-12,7.621,R,12908470-5,4/16/2018,1F,5490,TURBO
12908644,REGIONAL,ANTIOQUIA,SAN PEDRO DE URABÁ,,,,,LA ATOYOSA,414-12,414-12,CLOSED,NORMAL,PRIMARIA,7.621,R,6,12908644,763633.113,1430801.108,,8.48582,-76.22366,7/11/2012,7/7/2018,RURAL,57426849,57426851,CLOSED,PRIMARIA,LA ATOYOSA,414-12,7.621,R,12908644-5,4/10/2018,1F,5665,TURBO
12908716,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,T,10,12908716,718124.639,1453151.128,,8.68523,-76.63798,7/11/2012,7/7/2018,RURAL,47640736,57426888,CLOSED,PRIMARIA,ARBOLETES,409-12,7.621,T,12908716-5,4/13/2018,1F,5490,TURBO
12908742,REGIONAL,ANTIOQUIA,SAN PEDRO DE URABÁ,,,,,LA ATOYOSA,414-12,414-12,CLOSED,NORMAL,PRIMARIA,7.621,R,6,12908742,763416.658,1429793.652,,8.4767,-76.22558,7/11/2012,7/7/2018,RURAL,57426895,57426907,CLOSED,PRIMARIA,LA ATOYOSA,414-12,7.621,R,12908742-5,4/10/2018,1F,5665,TURBO
12908876,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,T,6,12908876,714394.498,1443852.568,,8.60099,-76.67126,7/11/2012,7/7/2018,RURAL,57291701,57426988,CLOSED,PRIMARIA,NECOCLI,415-13,7.621,T,12908876-5,4/13/2018,1F,5490,TURBO
12908928,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,T,6,12908928,715216.93,1443835.752,,8.60089,-76.66379,7/11/2012,7/7/2018,RURAL,57291713,57427011,CLOSED,PRIMARIA,NECOCLI,415-13,7.621,T,12908928-5,4/13/2018,1F,5490,TURBO
12908946,REGIONAL,ANTIOQUIA,ARBOLETES,,,,,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,6,12908946,738792.44,1427966.789,,8.45891,-76.44893,7/11/2012,5/16/2019,RURAL,57427021,57427024,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,7.621,R,12908946-5,4/16/2018,1F,5051,TURBO
12909148,REGIONAL,ANTIOQUIA,TURBO,,,,,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,6,12909148,740986.537,1426845.823,,8.4489,-76.42896,7/12/2012,5/16/2019,RURAL,57323694,57427060,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,7.621,R,12909148-5,4/16/2018,1F,5837,TURBO
12909335,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,T,15,12909335,718744.84,1429685.64,,8.47329,-76.63092,7/12/2012,7/7/2018,RURAL,57425715,57427147,CLOSED,PRIMARIA,NECOCLI,415-12,7.621,T,12909335-5,4/16/2018,1F,5490,TURBO
12909337,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,T,10,12909337,718742.453,1429686.979,,8.4733,-76.63095,7/12/2012,7/7/2018,RURAL,57425715,57427149,CLOSED,PRIMARIA,NECOCLI,415-12,7.621,T,12909337-5,4/16/2018,1F,5490,TURBO
12909349,REGIONAL,ANTIOQUIA,TURBO,,,,,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,6,12909349,741136.766,1426235.367,,8.44339,-76.42757,7/12/2012,5/16/2019,RURAL,57253597,57427152,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,7.621,R,12909349-5,4/16/2018,1F,5837,TURBO
12909387,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-12,415-12,CLOSED,NORMAL,PRIMARIA,7.621,T,6,12909387,719494.313,1429266.52,,8.46955,-76.6241,7/12/2012,7/7/2018,RURAL,57427169,57427170,CLOSED,PRIMARIA,NECOCLI,415-12,7.621,T,12909387-5,4/16/2018,1F,5490,TURBO
12909489,REGIONAL,ANTIOQUIA,ARBOLETES,,,,,LA ATOYOSA,414-12,414-12,CLOSED,NORMAL,PRIMARIA,7.621,T,25,12909489,745201.342,1442295.654,,8.5887,-76.39156,7/12/2012,5/17/2019,RURAL,57200159,57427220,CLOSED,PRIMARIA,LA ATOYOSA,414-12,7.621,T,12909489-5,4/10/2018,1F,5051,TURBO
12909534,REGIONAL,ANTIOQUIA,ARBOLETES,,,,,LA ATOYOSA,414-12,414-12,CLOSED,NORMAL,PRIMARIA,7.621,T,15,12909534,744974.254,1442182.035,,8.58767,-76.39361,7/12/2012,5/17/2019,RURAL,57417214,57427237,CLOSED,PRIMARIA,LA ATOYOSA,414-12,7.621,T,12909534-5,4/10/2018,1F,5051,TURBO
12909578,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,R,10,12909578,709271.926,1440650.876,,8.57175,-76.71754,7/12/2012,7/7/2018,RURAL,57427259,57427260,CLOSED,PRIMARIA,NECOCLI,415-13,7.621,R,12909578-5,4/13/2018,1F,5490,TURBO
12909615,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,S,10,12909615,719133.879,1451043.725,,8.66623,-76.62868,7/12/2012,7/7/2018,RURAL,57427269,57427276,CLOSED,PRIMARIA,ARBOLETES,409-12,7.621,S,12909615-5,4/13/2018,1F,5490,TURBO
12909634,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,S,10,12909634,719170.117,1451068.796,,8.66646,-76.62835,7/12/2012,7/7/2018,RURAL,57427286,57427289,CLOSED,PRIMARIA,ARBOLETES,409-12,7.621,S,12909634-5,4/13/2018,1F,5490,TURBO
12909640,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,R,10,12909640,708770.633,1440815.958,,8.57321,-76.7221,7/12/2012,7/7/2018,RURAL,57426799,57427290,CLOSED,PRIMARIA,NECOCLI,415-13,7.621,R,12909640-5,4/13/2018,1F,5490,TURBO
12909663,REGIONAL,ANTIOQUIA,TURBO,,,,,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,6,12909663,741834.339,1425459.304,,8.43642,-76.42119,7/12/2012,5/16/2019,RURAL,57253609,57427304,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,7.621,R,12909663-5,4/16/2018,1F,5837,TURBO
12909690,REGIONAL,ANTIOQUIA,ARBOLETES,,,,,LA ATOYOSA,414-12,414-12,CLOSED,NORMAL,PRIMARIA,7.621,T,6,12909690,744170.222,1442205.275,,8.58783,-76.40091,7/12/2012,1/21/2015,RURAL,57200180,57427313,CLOSED,PRIMARIA,LA ATOYOSA,414-12,7.621,T,12909690-5,4/10/2018,1F,5051,TURBO
12909845,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,S,10,12909845,719773.095,1450515.485,,8.6615,-76.62285,7/12/2012,7/7/2018,RURAL,57427085,57427355,CLOSED,PRIMARIA,ARBOLETES,409-12,7.621,S,12909845-5,4/13/2018,1F,5490,TURBO
12909939,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,S,10,12909939,720101.601,1450398.276,-1,8.66045,-76.61986,7/13/2012,7/12/2019,RURAL,57343676,57427393,CLOSED,PRIMARIA,ARBOLETES,409-12,7.621,S,12909939-5,4/13/2018,1F,5490,TURBO
12910022,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,R,25,12910022,706344.745,1441388.211,,8.57823,-76.74415,7/13/2012,7/7/2018,RURAL,57426832,57427421,CLOSED,PRIMARIA,NECOCLI,415-13,7.621,R,12910022-5,4/13/2018,1F,5490,TURBO
12910050,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,6,12910050,738079.758,1422613.457,,8.4105,-76.4551,7/13/2012,5/16/2019,RURAL,57253671,57427427,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,7.621,R,12910050-5,4/16/2018,1F,5490,TURBO
12910138,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,7.621,R,6,12910138,737950.788,1422606.823,,8.41044,-76.45627,7/13/2012,5/16/2019,RURAL,57253672,57427466,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,7.621,R,12910138-5,4/16/2018,1F,5490,TURBO
12910261,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,S,10,12910261,720837.346,1449875.309,,8.65578,-76.61315,7/13/2012,7/7/2018,RURAL,57343702,57427526,CLOSED,PRIMARIA,ARBOLETES,409-12,7.621,S,12910261-5,4/13/2018,1F,5490,TURBO
12910407,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,R,15,12910407,705405.378,1441442.936,,8.57867,-76.75268,7/13/2012,7/7/2018,RURAL,57399333,57427620,CLOSED,PRIMARIA,NECOCLI,415-13,7.621,R,12910407-5,4/13/2018,1F,5490,TURBO
12910536,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,R,10,12910536,704419.332,1439646.251,,8.56234,-76.76154,7/13/2012,10/21/2019,RURAL,57427662,57427668,CLOSED,PRIMARIA,NECOCLI,415-13,7.621,R,12910536-5,4/13/2018,1F,5490,TURBO
12910595,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,S,6,12910595,718860.681,1448959.931,,8.64739,-76.63103,7/14/2012,7/7/2018,RURAL,57262279,57427687,CLOSED,PRIMARIA,ARBOLETES,409-12,7.621,S,12910595-5,4/13/2018,1F,5490,TURBO
12910621,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,R,6,12910621,705401.196,1441480.839,,8.57901,-76.75272,7/16/2012,7/7/2018,RURAL,57399335,57427694,CLOSED,PRIMARIA,NECOCLI,415-13,7.621,R,12910621-5,4/13/2018,1F,5490,TURBO
12910733,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,NECOCLI,415-13,415-13,CLOSED,NORMAL,PRIMARIA,7.621,R,6,12910733,703629.526,1438947.557,,8.55602,-76.76864,7/16/2012,7/7/2018,RURAL,57427744,57427755,CLOSED,PRIMARIA,NECOCLI,415-13,7.621,R,12910733-5,4/13/2018,1F,5490,TURBO
12910828,REGIONAL,ANTIOQUIA,NECOCLÍ,,,,,ARBOLETES,409-12,409-12,CLOSED,NORMAL,PRIMARIA,7.621,S,6,12910828,720068.44,1448070.683,,8.63943,-76.62002,7/16/2012,7/7/2018,RURAL,57427782,57427793,CLOSED,PRIMARIA,ARBOLETES,409-12,7.621,S,12910828-5,4/13/2018,1F,5490,TURBO
12910953,REGIONAL,ANTIOQUIA,SAN PEDRO DE URABÁ,,,,,S.PEDRO URABA,407-12,407-12,CLOSED,NORMAL,PRIMARIA,13.2,SRT,15,12910953,746614.44,1407348.18,,8.27305,-76.37687,7/16/2012,5/16/2019,URBANO,57249064,57427850,CLOSED,PRIMARIA,S.PEDRO URABA,407-12,13.2,SRT,12910953-5,4/16/2018,3F,5665,TURBO
12911092,REGIONAL,ANTIOQUIA,ARBOLETES,,,,,LA ATOYOSA,414-12,414-12,CLOSED,NORMAL,PRIMARIA,7.621,T,25,12911092,745951.922,1439358.968,,8.56221,-76.38458,7/16/2012,5/17/2019,RURAL,57199962,57427903,CLOSED,PRIMARIA,LA ATOYOSA,414-12,7.621,T,12911092-5,4/10/2018,1F,5051,TURBO
12911103,REGIONAL,ANTIOQUIA,ARBOLETES,,,,,LA ATOYOSA,414-12,414-12,CLOSED,NORMAL,PRIMARIA,7.621,R,25,12911103,745951.305,1439359.019,,8.56222,-76.38459,7/16/2012,5/17/2019,RURAL,57427911,57427914,CLOSED,PRIMARIA,LA ATOYOSA,414-12,7.621,R,12911103-5,4/10/2018,1F,5051,TURBO
