G3E_FID,COMUNA,REGION,GRUPO,LOCALIZACI,SUBESTACIO,CIRCUITO,TIPO_RED,TENSION,TENSION_SE,TENSION_CR,CAPACIDAD_,FASES,NRO_TRANSF,NODO_TRANS,MUNICIPIO,BARRIO,FABRICANTE,FID_ANTERI,COOR_X,COOR_Y,COOR_Z,COOR_GPS_L,COOR_GPS_1,FECHA_COLO,FECHA_INST,FECHA_MODI,FECHA_ACTU,CLASIFICAC,NODO1_ID,NODO2_ID,NODO_TRAN1,TENSION_S1,TIPO_RED_C,SUBESTACI1,LOCALIZAC1,CIRCUITO_C,CIRCUITO_S,TENSION_CO,FASES_CONN,UBICACION_,NUMERO_FAS,MUNICIPIO_,SUBREGION
12727757,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,10,S,83601,927590,NECOCLÍ,,SIEMENS,12727757,721310.024,1446881.933,,8.62877,-76.60868,7/15/2011,7/15/2011,4/1/2020,4/13/2018,RURAL,57261764,0,927590,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,S,927590,1F,5490,TURBO
12727802,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,3,S,88752,927591,NECOCLÍ,,SIEMENS,12727802,720628.998,1447701.095,,8.63613,-76.61491,7/15/2011,7/15/2011,4/1/2020,4/13/2018,RURAL,57427880,0,927591,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,S,927591,1F,5490,TURBO
12728054,,URABA,,AEREO,CAUCHERAS,404-11,PRIMARIA,7.621,240/120,1,25,T,109540,927600,MUTATÁ,,RYMEL,12728054,741688.502,1289299.492,,7.20628,-76.41566,7/18/2011,11/20/2013,4/1/2020,4/16/2018,RURAL,47637242,57387939,927600,240/120,PRIMARIA,CAUCHERAS,AEREO,404-11,,7.621,T,927600,1F,5480,APARTADO
12728056,,URABA,,AEREO,CAUCHERAS,404-11,PRIMARIA,7.621,240/120,1,10,T,35416,927601,MUTATÁ,,RYMEL,12728056,743017.039,1288239.416,,7.19677,-76.40359,7/18/2011,7/18/2011,1/14/2020,4/16/2018,RURAL,57363621,0,927601,240/120,PRIMARIA,CAUCHERAS,AEREO,404-11,,7.621,T,927601,1F,5480,APARTADO
12728068,,URABA,,AEREO,CAUCHERAS,404-11,PRIMARIA,13.2,226/130,1,75,TSR,62516,927602,MUTATÁ,,MAGNETRON,12728068,738497.129,1294717.331,,7.25508,-76.44479,7/18/2011,7/18/2011,4/1/2020,4/16/2018,RURAL,57365224,0,927602,226/130,PRIMARIA,CAUCHERAS,AEREO,404-11,,13.2,TSR,927602,3F,5480,APARTADO
12728071,,URABA,,AEREO,CAUCHERAS,404-11,PRIMARIA,7.621,240/120,1,37.5,R,90318,927603,MUTATÁ,,FBM,12728071,724629.712,1298939.384,,7.29255,-76.57046,7/18/2011,9/23/2011,1/14/2020,4/16/2018,RURAL,57374752,0,927603,240/120,PRIMARIA,CAUCHERAS,AEREO,404-11,,7.621,R,927603,1F,5480,APARTADO
12728176,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,5,S,86084,927605,NECOCLÍ,,SIEMENS,12728176,720395.188,1444971.481,,8.61146,-76.61686,7/18/2011,7/18/2011,4/1/2020,4/13/2018,RURAL,57362636,57362659,927605,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,S,927605,1F,5490,TURBO
12728185,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,3,S,88618,927606,NECOCLÍ,,SIEMENS,12728185,720556.011,1444776.164,,8.6097,-76.61539,7/18/2011,7/18/2011,4/1/2020,4/13/2018,RURAL,57362650,57362655,927606,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,S,927606,1F,5490,TURBO
12728216,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,3,S,88616,927607,NECOCLÍ,,SIEMENS,12728216,720398.782,1444570.506,,8.60784,-76.61681,7/18/2011,7/18/2011,4/1/2020,4/13/2018,RURAL,57362671,0,927607,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,S,927607,1F,5490,TURBO
12728408,APARTADÓ,URABA,,AEREO,APARTADO,401-18,PRIMARIA,13.2,214/124,2,112.5,STR,89080,927616,APARTADÓ,FUNDADORES,SIEMENS,12728408,718161.953,1364086.753,,7.88061,-76.63244,7/18/2011,7/18/2011,4/1/2020,4/3/2018,URBANO,57834047,57442489,927616,214/124,PRIMARIA,APARTADO,AEREO,401-18,,13.2,STR,927616,3F,5045,APARTADO
12728958,,URABA,,AEREO,URABA,411-13,PRIMARIA,7.621,240/120,1,25,T,65931,927624,TURBO,,RYMEL,12728958,725638.008,1393710.022,,8.14871,-76.56633,7/21/2011,7/21/2011,4/1/2020,4/16/2018,RURAL,57409375,0,927624,240/120,PRIMARIA,URABA,AEREO,411-13,,7.621,T,927624,1F,5837,TURBO
12729846,,URABA,,AEREO,CHIGORODO,403-16,PRIMARIA,7.621,240/120,1,3,R,113487,927656,CHIGORODÓ,,RYMEL,12729846,716484.823,1332023.358,,7.59097,-76.64595,7/22/2011,7/31/2014,4/1/2020,4/16/2018,RURAL,57363252,0,927656,240/120,PRIMARIA,CHIGORODO,AEREO,403-16,,7.621,R,927656,1F,5172,APARTADO
12730175,,URABA,,AEREO,APARTADO,401-16,PRIMARIA,7.621,240/120,1,25,T,89081,927658,APARTADÓ,,SIEMENS,12730175,715839.651,1364074.6,,7.88047,-76.65348,7/25/2011,7/25/2011,7/11/2019,4/10/2018,URBANO,53163331,0,927658,240/120,PRIMARIA,APARTADO,AEREO,401-16,,7.621,T,927658,1F,5045,APARTADO
12730824,,URABA,,AEREO,CHIGORODO,403-12,PRIMARIA,7.621,240/120,1,3,R,88110,927674,TURBO,,SIEMENS,12730824,696460.089,1340570.307,,7.66707,-76.82764,7/26/2011,7/26/2011,4/1/2020,4/5/2018,RURAL,57308642,0,927674,240/120,PRIMARIA,CHIGORODO,AEREO,403-12,,7.621,R,927674,1F,5837,APARTADO
12730832,,URABA,,AEREO,CHIGORODO,403-12,PRIMARIA,7.621,240/120,1,3,R,88116,927675,TURBO,,SIEMENS,12730832,696112.979,1340390.348,,7.66543,-76.83077,7/26/2011,7/26/2011,5/8/2020,4/5/2018,RURAL,57402008,58007939,927675,240/120,PRIMARIA,CHIGORODO,AEREO,403-12,,7.621,R,927675,1F,5837,APARTADO
12731068,,URABA,,AEREO,PUEBLO BELLO,410-11,PRIMARIA,7.621,240/120,1,3,R,88762,927677,TURBO,,SIEMENS,12731068,737743.987,1400756.461,,8.21303,-76.45696,7/27/2011,7/27/2011,4/1/2020,4/10/2018,RURAL,57363702,57363703,927677,240/120,PRIMARIA,PUEBLO BELLO,AEREO,410-11,,7.621,R,927677,1F,5837,TURBO
12731902,CAREPA,URABA,,AEREO,CAREPA,412-14,PRIMARIA,13.2,214/124,1,75,RST,30978,927688,CAREPA,JOSE MARIA MUNOZ,SIEMENS,12731902,715345.403,1351036.264,,7.76266,-76.65723,7/29/2011,4/26/2016,3/21/2019,3/24/2018,URBANO,57373024,57936573,927688,214/124,PRIMARIA,CAREPA,AEREO,412-14,,13.2,RST,927688,3F,5147,APARTADO
12733752,,URABA,,AEREO,LA ATOYOSA,414-11,PRIMARIA,7.621,240/120,1,3,T,89315,927756,NECOCLÍ,,SIEMENS,12733752,719375.918,1443120.252,,8.59468,-76.626,8/4/2011,8/4/2011,4/1/2020,4/16/2018,RURAL,57364768,0,927756,240/120,PRIMARIA,LA ATOYOSA,AEREO,414-11,,7.621,T,927756,1F,5490,TURBO
12733849,,URABA,,AEREO,LA ATOYOSA,414-11,PRIMARIA,7.621,240/120,1,5,T,135420,927760,NECOCLÍ,,MAGNETRON,12733849,718287.635,1442288.931,,8.5871,-76.63583,8/4/2011,1/11/2017,4/1/2020,4/16/2018,RURAL,57423805,57364838,927760,240/120,PRIMARIA,LA ATOYOSA,AEREO,414-11,,7.621,T,927760,1F,5490,TURBO
12733932,,URABA,,AEREO,LA ATOYOSA,414-11,PRIMARIA,7.621,240/120,1,5,T,86024,927766,NECOCLÍ,,SIEMENS,12733932,718363.317,1442424.731,,8.58833,-76.63515,8/4/2011,8/4/2011,4/1/2020,4/16/2018,RURAL,57423822,57364845,927766,240/120,PRIMARIA,LA ATOYOSA,AEREO,414-11,,7.621,T,927766,1F,5490,TURBO
12734042,,URABA,,AEREO,LA ATOYOSA,414-11,PRIMARIA,7.621,240/120,1,3,T,89272,927774,NECOCLÍ,,SIEMENS,12734042,718795.805,1442985.539,,8.59342,-76.63126,8/4/2011,8/4/2011,4/1/2020,4/16/2018,RURAL,57364899,57856513,927774,240/120,PRIMARIA,LA ATOYOSA,AEREO,414-11,,7.621,T,927774,1F,5490,TURBO
12734291,APARTADÓ,URABA,,AEREO,APARTADO,401-13,PRIMARIA,7.621,240/120,1,75,S,94380,927786,APARTADÓ,ESTADIO,SIEMENS,12734291,717926.208,1365203.927,,7.89085,-76.63462,8/5/2011,9/20/2012,4/1/2020,2/28/2018,URBANO,57365041,57499282,927786,240/120,PRIMARIA,APARTADO,AEREO,401-13,,7.621,S,927786,1F,5045,APARTADO
12735252,,URABA,,AEREO,CAREPA,412-13,PRIMARIA,7.621,120/240,1,25,T,35761,927811,APARTADÓ,,SIEMENS,12735252,716337.976,1357055.901,,7.8171,-76.64857,8/10/2011,8/10/2011,7/11/2018,4/10/2018,RURAL,47643369,0,927811,120/240,PRIMARIA,CAREPA,AEREO,412-13,,7.621,T,927811,1F,5045,APARTADO
12738957,,URABA,,AEREO,CHIGORODO,403-16,PRIMARIA,7.621,240/120,1,3,S,88674,927882,CHIGORODÓ,,SIEMENS,12738957,716979.255,1340375.162,,7.66646,-76.64185,8/22/2011,8/22/2011,4/1/2020,4/16/2018,RURAL,57366916,57385063,927882,240/120,PRIMARIA,CHIGORODO,AEREO,403-16,,7.621,S,927882,1F,5172,APARTADO
12738968,,URABA,,AEREO,CHIGORODO,403-16,PRIMARIA,7.621,240/120,1,3,S,88659,927884,CHIGORODÓ,,SIEMENS,12738968,716668.85,1341042.752,,7.67247,-76.6447,8/22/2011,8/22/2011,4/1/2020,4/16/2018,RURAL,57366926,0,927884,240/120,PRIMARIA,CHIGORODO,AEREO,403-16,,7.621,S,927884,1F,5172,APARTADO
12739017,,URABA,,AEREO,CHIGORODO,403-16,PRIMARIA,7.621,240/120,1,3,S,88781,927886,CHIGORODÓ,,SIEMENS,12739017,718598.854,1341047.332,,7.67259,-76.62733,8/22/2011,8/22/2011,4/1/2020,4/16/2018,RURAL,57366954,57372751,927886,240/120,PRIMARIA,CHIGORODO,AEREO,403-16,,7.621,S,927886,1F,5172,APARTADO
12739034,,URABA,,AEREO,CHIGORODO,403-16,PRIMARIA,7.621,240/120,1,3,S,88799,927887,CHIGORODÓ,,SIEMENS,12739034,719299.96,1341616.564,,7.6778,-76.62091,8/22/2011,8/22/2011,4/1/2020,4/16/2018,RURAL,57366964,57372768,927887,240/120,PRIMARIA,CHIGORODO,AEREO,403-16,,7.621,S,927887,1F,5172,APARTADO
12739154,,URABA,,AEREO,CHIGORODO,403-16,PRIMARIA,7.621,240/120,1,3,S,88661,927890,CHIGORODÓ,,SIEMENS,12739154,719843.3,1339768.025,,7.66113,-76.61589,8/22/2011,8/22/2011,4/1/2020,4/16/2018,RURAL,57367031,57372788,927890,240/120,PRIMARIA,CHIGORODO,AEREO,403-16,,7.621,S,927890,1F,5172,APARTADO
12739163,,URABA,,AEREO,CHIGORODO,403-16,PRIMARIA,7.621,240/120,1,3,S,88663,927891,CHIGORODÓ,,SIEMENS,12739163,719415.81,1339674.009,,7.66025,-76.61965,8/22/2011,8/22/2011,4/1/2020,4/16/2018,RURAL,57367033,57372809,927891,240/120,PRIMARIA,CHIGORODO,AEREO,403-16,,7.621,S,927891,1F,5172,APARTADO
12739171,,URABA,,AEREO,CHIGORODO,403-16,PRIMARIA,7.621,240/120,1,3,S,89635,927892,CHIGORODÓ,,RYMEL,12739171,719177.514,1339317.353,,7.65702,-76.62189,8/22/2011,8/22/2011,4/1/2020,4/16/2018,RURAL,57367035,57372815,927892,240/120,PRIMARIA,CHIGORODO,AEREO,403-16,,7.621,S,927892,1F,5172,APARTADO
12739192,,URABA,,AEREO,CHIGORODO,403-16,PRIMARIA,7.621,240/120,1,3,S,88751,927893,CHIGORODÓ,,SIEMENS,12739192,720463.721,1340490.686,,7.66771,-76.61031,8/22/2011,8/22/2011,4/1/2020,4/16/2018,RURAL,57367045,57372823,927893,240/120,PRIMARIA,CHIGORODO,AEREO,403-16,,7.621,S,927893,1F,5172,APARTADO
12739210,,URABA,,AEREO,CHIGORODO,403-16,PRIMARIA,7.621,240/120,1,5,S,89705,927894,CHIGORODÓ,,RYMEL,12739210,720458.292,1339132.41,,7.6554,-76.61032,8/22/2011,8/22/2011,4/1/2020,4/16/2018,RURAL,57367065,57372853,927894,240/120,PRIMARIA,CHIGORODO,AEREO,403-16,,7.621,S,927894,1F,5172,APARTADO
12739249,,URABA,,AEREO,CHIGORODO,403-16,PRIMARIA,7.621,240/120,1,3,S,88768,927895,CHIGORODÓ,,SIEMENS,12739249,720636.842,1338821.125,,7.65268,-76.60882,8/22/2011,8/22/2011,4/1/2020,4/16/2018,RURAL,57367071,57372862,927895,240/120,PRIMARIA,CHIGORODO,AEREO,403-16,,7.621,S,927895,1F,5172,APARTADO
12739280,,URABA,,AEREO,CHIGORODO,403-16,PRIMARIA,7.621,240/120,1,3,S,88672,927897,CHIGORODÓ,,SIEMENS,12739280,720420.324,1338076.286,,7.64594,-76.61075,8/23/2011,8/23/2011,6/8/2020,4/16/2018,RURAL,57367086,57952523,927897,240/120,PRIMARIA,CHIGORODO,AEREO,403-16,,7.621,S,927897,1F,5172,APARTADO
12739314,,URABA,,AEREO,CHIGORODO,403-16,PRIMARIA,7.621,240/120,1,3,S,89684,927898,CHIGORODÓ,,RYMEL,12739314,721257.352,1336862.052,,7.63495,-76.60293,8/23/2011,8/23/2011,4/1/2020,4/16/2018,RURAL,57367111,57372953,927898,240/120,PRIMARIA,CHIGORODO,AEREO,403-16,,7.621,S,927898,1F,5172,APARTADO
12739366,,URABA,,AEREO,CHIGORODO,403-16,PRIMARIA,7.621,240/120,1,3,S,88677,927899,CHIGORODÓ,,SIEMENS,12739366,721158.437,1337922.211,,7.64452,-76.60388,8/23/2011,8/23/2011,4/1/2020,4/16/2018,RURAL,57367102,57372934,927899,240/120,PRIMARIA,CHIGORODO,AEREO,403-16,,7.621,S,927899,1F,5172,APARTADO
12739787,,URABA,,AEREO,CAREPA,412-11,PRIMARIA,7.621,240/120,1,15,S,125526,927904,CAREPA,,ABB,12739787,715638.43,1352713.161,,7.74318,-76.68939,8/23/2011,12/4/2015,4/1/2020,4/10/2018,RURAL,57693706,57693711,927904,240/120,PRIMARIA,CAREPA,AEREO,412-11,,7.621,S,927904,1F,5147,APARTADO
12739791,CAREPA,URABA,,AEREO,CAREPA,412-11,PRIMARIA,7.621,240/120,1,25,R,128648,927906,CAREPA,LAURELES TERMINAL,MAGNETRON,12739791,715000.977,1350046.693,,7.75361,-76.66035,8/23/2011,5/2/2016,4/1/2020,4/10/2018,URBANO,57146987,57386938,927906,240/120,PRIMARIA,CAREPA,AEREO,412-11,,7.621,R,927906,1F,5147,APARTADO
12740112,,URABA,,AEREO,LA ATOYOSA,414-11,PRIMARIA,7.621,240/120,1,3,S,89320,927907,NECOCLÍ,,SIEMENS,12740112,723209.867,1442625.884,,8.59044,-76.59118,8/24/2011,8/24/2011,4/1/2020,4/16/2018,RURAL,57367409,57385269,927907,240/120,PRIMARIA,LA ATOYOSA,AEREO,414-11,,7.621,S,927907,1F,5490,TURBO
12740170,,URABA,,AEREO,LA ATOYOSA,414-11,PRIMARIA,7.621,240/120,1,3,S,89332,927908,NECOCLÍ,,SIEMENS,12740170,723693.833,1443283.231,,8.5964,-76.58682,8/24/2011,8/24/2011,4/1/2020,4/16/2018,RURAL,57367437,57367440,927908,240/120,PRIMARIA,LA ATOYOSA,AEREO,414-11,,7.621,S,927908,1F,5490,TURBO
12740180,,URABA,,AEREO,LA ATOYOSA,414-11,PRIMARIA,7.621,240/120,1,3,S,89306,927909,NECOCLÍ,,SIEMENS,12740180,723825.036,1443104.4,,8.5948,-76.58562,8/24/2011,8/24/2011,4/1/2020,4/16/2018,RURAL,57367441,57367446,927909,240/120,PRIMARIA,LA ATOYOSA,AEREO,414-11,,7.621,S,927909,1F,5490,TURBO
12740567,,URABA,,AEREO,CAREPA,412-13,PRIMARIA,7.621,240/120,1,5,S,125712,927919,APARTADÓ,,MAGNETRON,12740567,715612.91,1352671.163,,7.8082,-76.61919,8/26/2011,8/26/2011,4/1/2020,4/10/2018,RURAL,57375466,57660294,927919,240/120,PRIMARIA,CAREPA,AEREO,412-13,,7.621,S,927919,1F,5045,APARTADO
12740576,,URABA,,AEREO,CAUCHERAS,404-11,PRIMARIA,7.621,240/120,1,25,R,91065,927920,MUTATÁ,,MAGNETRON,12740576,729895.697,1298092.683,,7.28521,-76.52272,8/26/2011,9/5/2011,7/11/2018,4/16/2018,RURAL,57378591,0,927920,240/120,PRIMARIA,CAUCHERAS,AEREO,404-11,,7.621,R,927920,1F,5480,APARTADO
12740577,,URABA,,AEREO,CAUCHERAS,404-11,PRIMARIA,7.621,214/124,1,15,R,90323,927921,MUTATÁ,,SIEMENS,12740577,740520.482,1292970.018,,7.23939,-76.4264,8/26/2011,9/23/2011,4/1/2020,4/16/2018,RURAL,57312505,0,927921,214/124,PRIMARIA,CAUCHERAS,AEREO,404-11,,7.621,R,927921,1F,5480,APARTADO
12740578,APARTADÓ,URABA,,AEREO,APARTADO,401-11,PRIMARIA,7.621,240/120,1,37.5,T,64841,927922,APARTADÓ,SIN NOMBRE,RYMEL,12740578,720295.406,1364200.902,,7.88186,-76.61312,8/26/2011,9/7/2011,10/3/2018,4/16/2018,URBANO,57142883,57412896,927922,240/120,PRIMARIA,APARTADO,AEREO,401-11,,7.621,T,927922,1F,5045,APARTADO
12740594,,URABA,,AEREO,CAUCHERAS,404-12,PRIMARIA,7.621,240/120,1,3,R,88083,927924,MUTATÁ,,SIEMENS,12740594,734567.326,1303457.381,,7.33386,-76.48076,8/26/2011,8/26/2011,4/1/2020,4/16/2018,RURAL,57367592,57367593,927924,240/120,PRIMARIA,CAUCHERAS,AEREO,404-12,,7.621,R,927924,1F,5480,APARTADO
12740814,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,5,S,89643,927930,NECOCLÍ,,RYMEL,12740814,721159.452,1452148.5,,8.67633,-76.61036,8/29/2011,8/29/2011,4/1/2020,4/13/2018,RURAL,57367678,57367726,927930,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,S,927930,1F,5490,TURBO
12740858,,URABA,,AEREO,ARBOLETES,409-12,PRIMARIA,7.621,240/120,1,3,S,88703,927932,NECOCLÍ,,SIEMENS,12740858,719326.418,1451920.419,,8.67416,-76.62699,8/29/2011,8/29/2011,4/1/2020,4/13/2018,RURAL,57367709,0,927932,240/120,PRIMARIA,ARBOLETES,AEREO,409-12,,7.621,S,927932,1F,5490,TURBO
12740860,,URABA,,AEREO,CAUCHERAS,404-11,PRIMARIA,7.621,120/240,1,15,R,101638,927933,MUTATÁ,,SIEMENS,12740860,726012.15,1297212.127,,7.2771,-76.55771,8/29/2011,8/31/2011,4/1/2020,4/16/2018,RURAL,57781646,57496180,927933,120/240,PRIMARIA,CAUCHERAS,AEREO,404-11,,7.621,R,927933,1F,5480,APARTADO
12740862,,URABA,,AEREO,CAUCHERAS,404-11,PRIMARIA,7.621,240/120,1,5,R,90337,927934,MUTATÁ,,SIN CARGAR,12740862,737408.272,1292406.223,,7.31096,-76.48704,8/29/2011,9/23/2011,5/4/2020,4/16/2018,RURAL,47640274,57938357,927934,240/120,PRIMARIA,CAUCHERAS,AEREO,404-11,,7.621,R,927934,1F,5480,APARTADO
12740864,APARTADÓ,URABA,,AEREO,APARTADO,401-18,PRIMARIA,7.621,240/120,1,5,R,90336,927935,APARTADÓ,PUEBLO NUEVO,ABB,12740864,740610.755,1288343.601,,7.88004,-76.62897,8/29/2011,9/23/2011,4/1/2020,4/3/2018,URBANO,57380100,57835662,927935,240/120,PRIMARIA,APARTADO,AEREO,401-18,,7.621,R,927935,1F,5045,APARTADO
12740905,,URABA,,AEREO,CHIGORODO,403-16,PRIMARIA,7.621,240/120,1,3,S,89683,927937,CHIGORODÓ,,RYMEL,12740905,721734.531,1336770.131,,7.63415,-76.5986,8/29/2011,8/29/2011,4/1/2020,4/16/2018,RURAL,57367730,57372967,927937,240/120,PRIMARIA,CHIGORODO,AEREO,403-16,,7.621,S,927937,1F,5172,APARTADO
12740929,,URABA,,AEREO,CHIGORODO,403-16,PRIMARIA,7.621,240/120,1,3,S,90691,927940,CHIGORODÓ,,RYMEL,12740929,720241.817,1336381.262,,7.63059,-76.61213,8/29/2011,8/29/2011,5/4/2020,4/16/2018,RURAL,57367740,57385292,927940,240/120,PRIMARIA,CHIGORODO,AEREO,403-16,,7.621,S,927940,1F,5172,APARTADO
12740936,,URABA,,AEREO,CHIGORODO,403-16,PRIMARIA,7.621,240/120,1,10,S,83562,927941,CHIGORODÓ,,SIEMENS,12740936,720285.068,1336087.101,,7.6279,-76.61169,8/29/2011,8/29/2011,4/1/2020,4/16/2018,RURAL,57367743,57372968,927941,240/120,PRIMARIA,CHIGORODO,AEREO,403-16,,7.621,S,927941,1F,5172,APARTADO
12740973,,URABA,,AEREO,CHIGORODO,403-16,PRIMARIA,7.621,240/120,1,3,S,90688,927944,CHIGORODÓ,,RYMEL,12740973,720694.091,1335911.382,,7.62642,-76.60794,8/29/2011,8/29/2011,12/9/2019,4/16/2018,RURAL,57367754,57385249,927944,240/120,PRIMARIA,CHIGORODO,AEREO,403-16,,7.621,S,927944,1F,5172,APARTADO
12740983,,URABA,,AEREO,CHIGORODO,403-16,PRIMARIA,7.621,240/120,1,3,S,89686,927945,CHIGORODÓ,,RYMEL,12740983,721411.689,1338455.841,,7.64936,-76.60162,8/29/2011,8/29/2011,4/1/2020,4/16/2018,RURAL,57367760,57372957,927945,240/120,PRIMARIA,CHIGORODO,AEREO,403-16,,7.621,S,927945,1F,5172,APARTADO
12740991,,URABA,,AEREO,CHIGORODO,403-16,PRIMARIA,7.621,240/120,1,3,S,88665,927946,CHIGORODÓ,,SIEMENS,12740991,721199.927,1338912.627,,7.65347,-76.60356,8/29/2011,8/29/2011,4/1/2020,4/16/2018,RURAL,57367764,0,927946,240/120,PRIMARIA,CHIGORODO,AEREO,403-16,,7.621,S,927946,1F,5172,APARTADO
12741092,,URABA,,AEREO,NECOCLI,415-12,PRIMARIA,7.621,240/120,1,3,R,83422,927948,TURBO,,SIEMENS,12741092,725177.668,1418181.935,,8.36975,-76.57189,8/29/2011,8/29/2011,4/1/2020,4/16/2018,RURAL,57426307,0,927948,240/120,PRIMARIA,NECOCLI,AEREO,415-12,,7.621,R,927948,1F,5837,TURBO
12741219,,URABA,,AEREO,TURBO,402-13,PRIMARIA,7.621,240/120,1,10,R,87012,927952,TURBO,,MAGNETRON,12741219,708264.428,1389652.072,,8.11107,-76.72359,8/30/2011,8/30/2011,10/7/2015,4/5/2018,RURAL,57403580,57675873,927952,240/120,PRIMARIA,TURBO,AEREO,402-13,,7.621,R,927952,1F,5837,TURBO
12741322,,URABA,,AEREO,NECOCLI,415-12,PRIMARIA,7.621,240/120,1,5,R,127609,927956,NECOCLÍ,,MAGNETRON,12741322,716845.396,1423396.401,,8.41637,-76.64778,8/30/2011,11/28/2015,4/1/2020,4/16/2018,RURAL,57367921,57361108,927956,240/120,PRIMARIA,NECOCLI,AEREO,415-12,,7.621,R,927956,1F,5490,TURBO
12741966,,URABA,,AEREO,APARTADO,401-11,PRIMARIA,7.621,120/240,1,15,S,454038,927969,APARTADÓ,,SIN CARGAR,12741966,723551.179,1363642.458,,7.87699,-76.58359,8/31/2011,2/21/2014,10/4/2018,4/16/2018,RURAL,47632853,57522077,927969,120/240,PRIMARIA,APARTADO,AEREO,401-11,,7.621,S,927969,1F,5045,APARTADO
12741977,,URABA,,AEREO,APARTADO,401-11,PRIMARIA,13.2,226/130,1,30,STR,86821,927972,APARTADÓ,,MAGNETRON,12741977,717470.209,1366314.255,,7.90079,-76.63883,8/31/2011,8/31/2011,10/2/2018,4/16/2018,RURAL,47688290,0,927972,226/130,PRIMARIA,APARTADO,AEREO,401-11,,13.2,STR,927972,3F,5045,APARTADO
12741983,APARTADÓ,URABA,,AEREO,APARTADO,401-12,PRIMARIA,7.621,240/120,1,15,R,67284,927974,APARTADÓ,OBRERO,FBM,12741983,718746.344,1364772.478,,7.88696,-76.62714,8/31/2011,9/15/2011,4/1/2020,3/8/2018,URBANO,57381086,57501297,927974,240/120,PRIMARIA,APARTADO,AEREO,401-12,,7.621,R,927974,1F,5045,APARTADO
12741989,APARTADÓ,URABA,,AEREO,APARTADO,401-12,PRIMARIA,7.621,120/240,1,75,S,45820,927975,APARTADÓ,STA MARIA LA NUEVA,SIEMENS,12741989,719987.11,1364114.451,,7.88106,-76.61591,8/31/2011,10/3/2011,4/1/2020,3/8/2018,URBANO,53163358,57406728,927975,120/240,PRIMARIA,APARTADO,AEREO,401-12,,7.621,S,927975,1F,5045,APARTADO
12742007,APARTADÓ,URABA,,AEREO,APARTADO,401-13,PRIMARIA,7.621,240/120,1,50,R,31394,927980,APARTADÓ,LA CHINITA,TPL,12742007,718404.48,1364845.732,,7.88756,-76.63028,8/31/2011,9/5/2011,11/19/2019,2/28/2018,URBANO,57380401,57833351,927980,240/120,PRIMARIA,APARTADO,AEREO,401-13,,7.621,R,927980,1F,5045,APARTADO
12742009,APARTADÓ,URABA,,AEREO,APARTADO,401-13,PRIMARIA,13.2,214/124,1,30,RTS,87062,927981,APARTADÓ,LA CHINITA,MAGNETRON,12742009,718398.297,1364868.871,,7.88759,-76.63044,8/31/2011,9/7/2011,5/9/2019,2/28/2018,URBANO,57380411,0,927981,214/124,PRIMARIA,APARTADO,AEREO,401-13,,13.2,RTS,927981,3F,5045,APARTADO
12742011,APARTADÓ,URABA,,AEREO,APARTADO,401-13,PRIMARIA,7.621,240/120,1,75,R,94876,927982,APARTADÓ,LA CHINITA,MAGNETRON,12742011,718577.366,1364922.96,,7.88829,-76.62872,8/31/2011,5/30/2012,4/1/2020,2/28/2018,URBANO,57418525,57480677,927982,240/120,PRIMARIA,APARTADO,AEREO,401-13,,7.621,R,927982,1F,5045,APARTADO
12742056,APARTADÓ,URABA,,AEREO,APARTADO,401-15,PRIMARIA,13.2,214/124,1,75,STR,64938,927990,APARTADÓ,ORTIZ,RYMEL,12742056,718025.25,1364409.94,,7.88347,-76.63378,8/31/2011,9/6/2011,4/1/2020,2/27/2018,URBANO,53150950,57523556,927990,214/124,PRIMARIA,APARTADO,AEREO,401-15,,13.2,STR,927990,3F,5045,APARTADO
12742057,,URABA,,AEREO,APARTADO,401-15,PRIMARIA,7.621,214/124,1,45,R,439115,927991,APARTADÓ,,RYMEL,12742057,720810.281,1363225.869,,7.87308,-76.6084,8/31/2011,11/15/2011,4/1/2020,2/27/2018,URBANO,51142491,0,927991,214/124,PRIMARIA,APARTADO,AEREO,401-15,,7.621,R,927991,1F,5045,APARTADO
12742065,,URABA,,AEREO,APARTADO,401-16,PRIMARIA,7.621,240/120,1,5,R,90325,927995,APARTADÓ,,MAGNETRON,12742065,717236.31,1363632.175,,7.87663,-76.6408,8/31/2011,9/23/2011,4/1/2020,4/10/2018,URBANO,47636964,57477742,927995,240/120,PRIMARIA,APARTADO,AEREO,401-16,,7.621,R,927995,1F,5045,APARTADO
