,Nombre_municipio,Month,District,ServiceType,day,weekday,Date,NumberOT
4596,TURBO,1,Turbo TyD,Mantenimiento Energía,21,0,2019-01-21,3
4597,TURBO,1,Turbo TyD,Mantenimiento Energía,22,1,2019-01-22,7
4599,TURBO,1,Turbo TyD,Mantenimiento Energía,24,3,2019-01-24,7
4600,TURBO,1,Turbo TyD,Mantenimiento Energía,25,4,2019-01-25,5
4601,TURBO,1,Turbo TyD,Mantenimiento Energía,27,6,2019-01-27,2
4602,TURBO,1,Turbo TyD,Mantenimiento Energía,28,0,2019-01-28,13
4603,TURBO,1,Turbo TyD,Mantenimiento Energía,29,1,2019-01-29,7
4604,TURBO,1,Turbo TyD,Mantenimiento Energía,30,2,2019-01-30,3
4605,TURBO,1,Turbo TyD,Mantenimiento Energía,31,3,2019-01-31,3
4606,TURBO,2,Apartado TyD,Daños Energía,25,0,2019-02-25,1
4608,TURBO,2,Apartado TyD,Mantenimiento Energía,7,3,2019-02-07,1
4609,TURBO,2,Apartado TyD,Mantenimiento Energía,18,0,2019-02-18,2
4610,TURBO,2,Apartado TyD,Mantenimiento Energía,21,3,2019-02-21,1
4611,TURBO,2,Apartado TyD,Mantenimiento Energía,22,4,2019-02-22,1
4612,TURBO,2,Apartado TyD,Mantenimiento Energía,28,3,2019-02-28,1
4614,TURBO,2,Turbo TyD,Daños Energía,2,5,2019-02-02,13
4615,TURBO,2,Turbo TyD,Daños Energía,3,6,2019-02-03,7
4617,TURBO,2,Turbo TyD,Daños Energía,5,1,2019-02-05,13
4618,TURBO,2,Turbo TyD,Daños Energía,6,2,2019-02-06,7
4620,TURBO,2,Turbo TyD,Daños Energía,8,4,2019-02-08,7
4622,TURBO,2,Turbo TyD,Daños Energía,10,6,2019-02-10,11
4623,TURBO,2,Turbo TyD,Daños Energía,11,0,2019-02-11,17
4624,TURBO,2,Turbo TyD,Daños Energía,12,1,2019-02-12,11
4625,TURBO,2,Turbo TyD,Daños Energía,13,2,2019-02-13,14
4626,TURBO,2,Turbo TyD,Daños Energía,14,3,2019-02-14,12
4627,TURBO,2,Turbo TyD,Daños Energía,15,4,2019-02-15,7
4628,TURBO,2,Turbo TyD,Daños Energía,16,5,2019-02-16,5
4629,TURBO,2,Turbo TyD,Daños Energía,17,6,2019-02-17,5
4630,TURBO,2,Turbo TyD,Daños Energía,18,0,2019-02-18,23
4632,TURBO,2,Turbo TyD,Daños Energía,20,2,2019-02-20,5
4634,TURBO,2,Turbo TyD,Daños Energía,22,4,2019-02-22,18
4635,TURBO,2,Turbo TyD,Daños Energía,23,5,2019-02-23,9
4636,TURBO,2,Turbo TyD,Daños Energía,24,6,2019-02-24,10
4637,TURBO,2,Turbo TyD,Daños Energía,25,0,2019-02-25,27
4638,TURBO,2,Turbo TyD,Daños Energía,26,1,2019-02-26,29
4639,TURBO,2,Turbo TyD,Daños Energía,27,2,2019-02-27,10
4640,TURBO,2,Turbo TyD,Daños Energía,28,3,2019-02-28,10
4641,TURBO,2,Turbo TyD,Mantenimiento Energía,1,4,2019-02-01,9
4643,TURBO,2,Turbo TyD,Mantenimiento Energía,4,0,2019-02-04,10
4644,TURBO,2,Turbo TyD,Mantenimiento Energía,5,1,2019-02-05,3
4645,TURBO,2,Turbo TyD,Mantenimiento Energía,6,2,2019-02-06,7
4648,TURBO,2,Turbo TyD,Mantenimiento Energía,9,5,2019-02-09,2
4649,TURBO,2,Turbo TyD,Mantenimiento Energía,10,6,2019-02-10,7
4650,TURBO,2,Turbo TyD,Mantenimiento Energía,11,0,2019-02-11,10
4651,TURBO,2,Turbo TyD,Mantenimiento Energía,12,1,2019-02-12,4
4652,TURBO,2,Turbo TyD,Mantenimiento Energía,13,2,2019-02-13,5
4653,TURBO,2,Turbo TyD,Mantenimiento Energía,14,3,2019-02-14,4
4654,TURBO,2,Turbo TyD,Mantenimiento Energía,18,0,2019-02-18,8
4656,TURBO,2,Turbo TyD,Mantenimiento Energía,20,2,2019-02-20,6
4657,TURBO,2,Turbo TyD,Mantenimiento Energía,21,3,2019-02-21,10
4658,TURBO,2,Turbo TyD,Mantenimiento Energía,22,4,2019-02-22,8
4659,TURBO,2,Turbo TyD,Mantenimiento Energía,24,6,2019-02-24,3
4660,TURBO,2,Turbo TyD,Mantenimiento Energía,25,0,2019-02-25,5
4661,TURBO,2,Turbo TyD,Mantenimiento Energía,26,1,2019-02-26,10
4662,TURBO,2,Turbo TyD,Mantenimiento Energía,27,2,2019-02-27,12
4664,TURBO,3,Apartado TyD,Daños Energía,10,6,2019-03-10,1
4665,TURBO,3,Apartado TyD,Daños Energía,11,0,2019-03-11,1
4666,TURBO,3,Apartado TyD,Daños Energía,24,6,2019-03-24,1
4668,TURBO,3,Apartado TyD,Daños Energía,27,2,2019-03-27,1
4669,TURBO,3,Apartado TyD,Mantenimiento Energía,1,4,2019-03-01,1
4670,TURBO,3,Apartado TyD,Mantenimiento Energía,8,4,2019-03-08,1
4671,TURBO,3,Apartado TyD,Mantenimiento Energía,10,6,2019-03-10,1
4672,TURBO,3,Apartado TyD,Mantenimiento Energía,20,2,2019-03-20,1
4674,TURBO,3,Apartado TyD,Mantenimiento Energía,22,4,2019-03-22,1
4675,TURBO,3,Turbo TyD,Daños Energía,1,4,2019-03-01,26
4676,TURBO,3,Turbo TyD,Daños Energía,2,5,2019-03-02,5
4678,TURBO,3,Turbo TyD,Daños Energía,4,0,2019-03-04,18
4679,TURBO,3,Turbo TyD,Daños Energía,5,1,2019-03-05,26
4680,TURBO,3,Turbo TyD,Daños Energía,6,2,2019-03-06,15
4681,TURBO,3,Turbo TyD,Daños Energía,7,3,2019-03-07,31
4682,TURBO,3,Turbo TyD,Daños Energía,8,4,2019-03-08,10
4684,TURBO,3,Turbo TyD,Daños Energía,10,6,2019-03-10,10
4686,TURBO,3,Turbo TyD,Daños Energía,12,1,2019-03-12,15
4687,TURBO,3,Turbo TyD,Daños Energía,13,2,2019-03-13,12
4689,TURBO,3,Turbo TyD,Daños Energía,15,4,2019-03-15,9
4690,TURBO,3,Turbo TyD,Daños Energía,16,5,2019-03-16,8
4691,TURBO,3,Turbo TyD,Daños Energía,17,6,2019-03-17,7
4692,TURBO,3,Turbo TyD,Daños Energía,18,0,2019-03-18,15
4693,TURBO,3,Turbo TyD,Daños Energía,19,1,2019-03-19,53
4694,TURBO,3,Turbo TyD,Daños Energía,20,2,2019-03-20,28
4696,TURBO,3,Turbo TyD,Daños Energía,22,4,2019-03-22,13
4697,TURBO,3,Turbo TyD,Daños Energía,23,5,2019-03-23,6
4701,TURBO,3,Turbo TyD,Daños Energía,27,2,2019-03-27,26
4702,TURBO,3,Turbo TyD,Daños Energía,28,3,2019-03-28,20
4703,TURBO,3,Turbo TyD,Daños Energía,29,4,2019-03-29,34
4704,TURBO,3,Turbo TyD,Daños Energía,30,5,2019-03-30,11
4706,TURBO,3,Turbo TyD,Mantenimiento Energía,1,4,2019-03-01,4
4707,TURBO,3,Turbo TyD,Mantenimiento Energía,4,0,2019-03-04,10
4709,TURBO,3,Turbo TyD,Mantenimiento Energía,6,2,2019-03-06,7
4710,TURBO,3,Turbo TyD,Mantenimiento Energía,7,3,2019-03-07,4
4711,TURBO,3,Turbo TyD,Mantenimiento Energía,8,4,2019-03-08,3
4713,TURBO,3,Turbo TyD,Mantenimiento Energía,12,1,2019-03-12,1
4715,TURBO,3,Turbo TyD,Mantenimiento Energía,14,3,2019-03-14,9
4716,TURBO,3,Turbo TyD,Mantenimiento Energía,15,4,2019-03-15,5
4717,TURBO,3,Turbo TyD,Mantenimiento Energía,18,0,2019-03-18,9
4718,TURBO,3,Turbo TyD,Mantenimiento Energía,19,1,2019-03-19,10
4720,TURBO,3,Turbo TyD,Mantenimiento Energía,21,3,2019-03-21,6
4723,TURBO,3,Turbo TyD,Mantenimiento Energía,24,6,2019-03-24,12
4724,TURBO,3,Turbo TyD,Mantenimiento Energía,25,0,2019-03-25,27
4725,TURBO,3,Turbo TyD,Mantenimiento Energía,26,1,2019-03-26,12
4726,TURBO,3,Turbo TyD,Mantenimiento Energía,27,2,2019-03-27,7
4728,TURBO,3,Turbo TyD,Mantenimiento Energía,29,4,2019-03-29,5
4729,TURBO,3,Turbo TyD,Mantenimiento Energía,30,5,2019-03-30,2
4730,TURBO,4,Apartado TyD,Daños Energía,1,0,2019-04-01,2
4731,TURBO,4,Apartado TyD,Daños Energía,3,2,2019-04-03,1
4732,TURBO,4,Apartado TyD,Daños Energía,4,3,2019-04-04,1
4735,TURBO,4,Apartado TyD,Daños Energía,23,1,2019-04-23,1
4736,TURBO,4,Apartado TyD,Mantenimiento Energía,9,1,2019-04-09,1
4737,TURBO,4,Apartado TyD,Mantenimiento Energía,10,2,2019-04-10,11
4738,TURBO,4,Apartado TyD,Mantenimiento Energía,14,6,2019-04-14,1
4739,TURBO,4,Apartado TyD,Mantenimiento Energía,22,0,2019-04-22,1
4740,TURBO,4,Turbo TyD,Daños Energía,1,0,2019-04-01,27
4741,TURBO,4,Turbo TyD,Daños Energía,2,1,2019-04-02,29
4742,TURBO,4,Turbo TyD,Daños Energía,3,2,2019-04-03,11
4744,TURBO,4,Turbo TyD,Daños Energía,5,4,2019-04-05,14
4745,TURBO,4,Turbo TyD,Daños Energía,6,5,2019-04-06,10
4746,TURBO,4,Turbo TyD,Daños Energía,7,6,2019-04-07,5
4747,TURBO,4,Turbo TyD,Daños Energía,8,0,2019-04-08,22
4749,TURBO,4,Turbo TyD,Daños Energía,10,2,2019-04-10,36
4750,TURBO,4,Turbo TyD,Daños Energía,11,3,2019-04-11,16
4751,TURBO,4,Turbo TyD,Daños Energía,12,4,2019-04-12,12
4752,TURBO,4,Turbo TyD,Daños Energía,13,5,2019-04-13,11
4753,TURBO,4,Turbo TyD,Daños Energía,14,6,2019-04-14,9
4754,TURBO,4,Turbo TyD,Daños Energía,15,0,2019-04-15,21
4755,TURBO,4,Turbo TyD,Daños Energía,16,1,2019-04-16,17
4756,TURBO,4,Turbo TyD,Daños Energía,17,2,2019-04-17,20
4757,TURBO,4,Turbo TyD,Daños Energía,18,3,2019-04-18,6
4760,TURBO,4,Turbo TyD,Daños Energía,21,6,2019-04-21,3
4761,TURBO,4,Turbo TyD,Daños Energía,22,0,2019-04-22,29
4762,TURBO,4,Turbo TyD,Daños Energía,23,1,2019-04-23,18
4763,TURBO,4,Turbo TyD,Daños Energía,24,2,2019-04-24,14
4764,TURBO,4,Turbo TyD,Daños Energía,25,3,2019-04-25,17
4765,TURBO,4,Turbo TyD,Daños Energía,26,4,2019-04-26,16
4766,TURBO,4,Turbo TyD,Daños Energía,27,5,2019-04-27,10
4768,TURBO,4,Turbo TyD,Daños Energía,29,0,2019-04-29,20
4769,TURBO,4,Turbo TyD,Daños Energía,30,1,2019-04-30,13
4770,TURBO,4,Turbo TyD,Mantenimiento Energía,1,0,2019-04-01,31
4771,TURBO,4,Turbo TyD,Mantenimiento Energía,2,1,2019-04-02,3
4772,TURBO,4,Turbo TyD,Mantenimiento Energía,3,2,2019-04-03,20
4774,TURBO,4,Turbo TyD,Mantenimiento Energía,5,4,2019-04-05,8
4775,TURBO,4,Turbo TyD,Mantenimiento Energía,7,6,2019-04-07,2
4776,TURBO,4,Turbo TyD,Mantenimiento Energía,8,0,2019-04-08,9
4777,TURBO,4,Turbo TyD,Mantenimiento Energía,9,1,2019-04-09,5
4779,TURBO,4,Turbo TyD,Mantenimiento Energía,11,3,2019-04-11,15
4781,TURBO,4,Turbo TyD,Mantenimiento Energía,13,5,2019-04-13,2
4783,TURBO,4,Turbo TyD,Mantenimiento Energía,15,0,2019-04-15,5
4784,TURBO,4,Turbo TyD,Mantenimiento Energía,16,1,2019-04-16,29
4785,TURBO,4,Turbo TyD,Mantenimiento Energía,17,2,2019-04-17,7
4786,TURBO,4,Turbo TyD,Mantenimiento Energía,18,3,2019-04-18,1
4787,TURBO,4,Turbo TyD,Mantenimiento Energía,21,6,2019-04-21,5
4790,TURBO,4,Turbo TyD,Mantenimiento Energía,24,2,2019-04-24,3
4791,TURBO,4,Turbo TyD,Mantenimiento Energía,25,3,2019-04-25,6
4792,TURBO,4,Turbo TyD,Mantenimiento Energía,28,6,2019-04-28,14
4793,TURBO,4,Turbo TyD,Mantenimiento Energía,29,0,2019-04-29,8
4794,TURBO,4,Turbo TyD,Mantenimiento Energía,30,1,2019-04-30,10
4796,TURBO,5,Apartado TyD,Daños Energía,14,1,2019-05-14,1
4799,TURBO,5,Apartado TyD,Daños Energía,17,4,2019-05-17,1
4800,TURBO,5,Apartado TyD,Daños Energía,18,5,2019-05-18,1
4801,TURBO,5,Apartado TyD,Daños Energía,19,6,2019-05-19,1
4802,TURBO,5,Apartado TyD,Daños Energía,27,0,2019-05-27,1
4803,TURBO,5,Apartado TyD,Mantenimiento Energía,2,3,2019-05-02,4
4804,TURBO,5,Apartado TyD,Mantenimiento Energía,7,1,2019-05-07,2
4805,TURBO,5,Apartado TyD,Mantenimiento Energía,15,2,2019-05-15,2
4806,TURBO,5,Apartado TyD,Mantenimiento Energía,20,0,2019-05-20,1
4807,TURBO,5,Apartado TyD,Mantenimiento Energía,24,4,2019-05-24,1
4808,TURBO,5,Turbo TyD,Daños Energía,1,2,2019-05-01,12
4809,TURBO,5,Turbo TyD,Daños Energía,2,3,2019-05-02,20
4810,TURBO,5,Turbo TyD,Daños Energía,3,4,2019-05-03,8
4811,TURBO,5,Turbo TyD,Daños Energía,4,5,2019-05-04,5
4812,TURBO,5,Turbo TyD,Daños Energía,5,6,2019-05-05,5
4814,TURBO,5,Turbo TyD,Daños Energía,7,1,2019-05-07,17
4815,TURBO,5,Turbo TyD,Daños Energía,8,2,2019-05-08,13
4816,TURBO,5,Turbo TyD,Daños Energía,9,3,2019-05-09,14
4817,TURBO,5,Turbo TyD,Daños Energía,10,4,2019-05-10,13
4818,TURBO,5,Turbo TyD,Daños Energía,11,5,2019-05-11,7
4819,TURBO,5,Turbo TyD,Daños Energía,12,6,2019-05-12,6
4820,TURBO,5,Turbo TyD,Daños Energía,13,0,2019-05-13,15
4821,TURBO,5,Turbo TyD,Daños Energía,14,1,2019-05-14,25
4822,TURBO,5,Turbo TyD,Daños Energía,15,2,2019-05-15,13
4823,TURBO,5,Turbo TyD,Daños Energía,16,3,2019-05-16,12
4824,TURBO,5,Turbo TyD,Daños Energía,17,4,2019-05-17,9
4825,TURBO,5,Turbo TyD,Daños Energía,18,5,2019-05-18,9
4826,TURBO,5,Turbo TyD,Daños Energía,19,6,2019-05-19,9
4828,TURBO,5,Turbo TyD,Daños Energía,21,1,2019-05-21,16
4829,TURBO,5,Turbo TyD,Daños Energía,22,2,2019-05-22,13
4830,TURBO,5,Turbo TyD,Daños Energía,23,3,2019-05-23,16
4831,TURBO,5,Turbo TyD,Daños Energía,24,4,2019-05-24,9
4832,TURBO,5,Turbo TyD,Daños Energía,25,5,2019-05-25,17
4833,TURBO,5,Turbo TyD,Daños Energía,26,6,2019-05-26,18
4834,TURBO,5,Turbo TyD,Daños Energía,27,0,2019-05-27,18
4835,TURBO,5,Turbo TyD,Daños Energía,28,1,2019-05-28,18
4836,TURBO,5,Turbo TyD,Daños Energía,29,2,2019-05-29,15
4837,TURBO,5,Turbo TyD,Daños Energía,30,3,2019-05-30,22
4839,TURBO,5,Turbo TyD,Mantenimiento Energía,1,2,2019-05-01,1
4840,TURBO,5,Turbo TyD,Mantenimiento Energía,2,3,2019-05-02,16
4841,TURBO,5,Turbo TyD,Mantenimiento Energía,3,4,2019-05-03,6
4842,TURBO,5,Turbo TyD,Mantenimiento Energía,5,6,2019-05-05,9
4843,TURBO,5,Turbo TyD,Mantenimiento Energía,6,0,2019-05-06,37
4844,TURBO,5,Turbo TyD,Mantenimiento Energía,7,1,2019-05-07,10
4846,TURBO,5,Turbo TyD,Mantenimiento Energía,9,3,2019-05-09,1
4847,TURBO,5,Turbo TyD,Mantenimiento Energía,10,4,2019-05-10,15
4849,TURBO,5,Turbo TyD,Mantenimiento Energía,13,0,2019-05-13,9
4850,TURBO,5,Turbo TyD,Mantenimiento Energía,14,1,2019-05-14,7
4851,TURBO,5,Turbo TyD,Mantenimiento Energía,15,2,2019-05-15,13
4852,TURBO,5,Turbo TyD,Mantenimiento Energía,16,3,2019-05-16,3
4853,TURBO,5,Turbo TyD,Mantenimiento Energía,18,5,2019-05-18,3
4855,TURBO,5,Turbo TyD,Mantenimiento Energía,20,0,2019-05-20,45
4856,TURBO,5,Turbo TyD,Mantenimiento Energía,21,1,2019-05-21,8
4857,TURBO,5,Turbo TyD,Mantenimiento Energía,22,2,2019-05-22,4
4858,TURBO,5,Turbo TyD,Mantenimiento Energía,24,4,2019-05-24,6
4860,TURBO,5,Turbo TyD,Mantenimiento Energía,27,0,2019-05-27,9
4861,TURBO,5,Turbo TyD,Mantenimiento Energía,28,1,2019-05-28,1
4862,TURBO,5,Turbo TyD,Mantenimiento Energía,29,2,2019-05-29,4
4863,TURBO,5,Turbo TyD,Mantenimiento Energía,30,3,2019-05-30,3
4864,TURBO,5,Turbo TyD,Mantenimiento Energía,31,4,2019-05-31,2
4868,TURBO,6,Apartado TyD,Daños Energía,28,4,2019-06-28,1
4869,TURBO,6,Apartado TyD,Daños Energía,30,6,2019-06-30,2
4870,TURBO,6,Apartado TyD,Mantenimiento Energía,6,3,2019-06-06,1
4872,TURBO,6,Turbo TyD,Daños Energía,2,6,2019-06-02,4
4873,TURBO,6,Turbo TyD,Daños Energía,3,0,2019-06-03,7
4874,TURBO,6,Turbo TyD,Daños Energía,4,1,2019-06-04,14
4875,TURBO,6,Turbo TyD,Daños Energía,5,2,2019-06-05,17
4876,TURBO,6,Turbo TyD,Daños Energía,6,3,2019-06-06,18
4877,TURBO,6,Turbo TyD,Daños Energía,7,4,2019-06-07,19
4878,TURBO,6,Turbo TyD,Daños Energía,8,5,2019-06-08,13
4879,TURBO,6,Turbo TyD,Daños Energía,9,6,2019-06-09,11
4882,TURBO,6,Turbo TyD,Daños Energía,12,2,2019-06-12,17
4885,TURBO,6,Turbo TyD,Daños Energía,15,5,2019-06-15,17
4886,TURBO,6,Turbo TyD,Daños Energía,16,6,2019-06-16,9
4888,TURBO,6,Turbo TyD,Daños Energía,18,1,2019-06-18,18
4889,TURBO,6,Turbo TyD,Daños Energía,19,2,2019-06-19,10
4890,TURBO,6,Turbo TyD,Daños Energía,20,3,2019-06-20,16
4891,TURBO,6,Turbo TyD,Daños Energía,21,4,2019-06-21,24
4892,TURBO,6,Turbo TyD,Daños Energía,22,5,2019-06-22,12
4893,TURBO,6,Turbo TyD,Daños Energía,23,6,2019-06-23,15
4894,TURBO,6,Turbo TyD,Daños Energía,24,0,2019-06-24,10
4895,TURBO,6,Turbo TyD,Daños Energía,25,1,2019-06-25,29
4896,TURBO,6,Turbo TyD,Daños Energía,26,2,2019-06-26,21
4897,TURBO,6,Turbo TyD,Daños Energía,27,3,2019-06-27,19
4898,TURBO,6,Turbo TyD,Daños Energía,28,4,2019-06-28,20
4899,TURBO,6,Turbo TyD,Daños Energía,29,5,2019-06-29,14
4900,TURBO,6,Turbo TyD,Daños Energía,30,6,2019-06-30,23
4901,TURBO,6,Turbo TyD,Mantenimiento Energía,1,5,2019-06-01,1
4903,TURBO,6,Turbo TyD,Mantenimiento Energía,3,0,2019-06-03,2
4904,TURBO,6,Turbo TyD,Mantenimiento Energía,4,1,2019-06-04,32
4907,TURBO,6,Turbo TyD,Mantenimiento Energía,7,4,2019-06-07,25
4908,TURBO,6,Turbo TyD,Mantenimiento Energía,8,5,2019-06-08,2
4909,TURBO,6,Turbo TyD,Mantenimiento Energía,9,6,2019-06-09,1
4910,TURBO,6,Turbo TyD,Mantenimiento Energía,10,0,2019-06-10,23
4911,TURBO,6,Turbo TyD,Mantenimiento Energía,11,1,2019-06-11,21
4913,TURBO,6,Turbo TyD,Mantenimiento Energía,13,3,2019-06-13,3
4914,TURBO,6,Turbo TyD,Mantenimiento Energía,14,4,2019-06-14,2
4915,TURBO,6,Turbo TyD,Mantenimiento Energía,15,5,2019-06-15,2
4916,TURBO,6,Turbo TyD,Mantenimiento Energía,16,6,2019-06-16,1
4917,TURBO,6,Turbo TyD,Mantenimiento Energía,17,0,2019-06-17,18
4918,TURBO,6,Turbo TyD,Mantenimiento Energía,18,1,2019-06-18,1
4920,TURBO,6,Turbo TyD,Mantenimiento Energía,20,3,2019-06-20,5
4922,TURBO,6,Turbo TyD,Mantenimiento Energía,22,5,2019-06-22,1
4923,TURBO,6,Turbo TyD,Mantenimiento Energía,25,1,2019-06-25,8
4925,TURBO,6,Turbo TyD,Mantenimiento Energía,27,3,2019-06-27,9
4926,TURBO,6,Turbo TyD,Mantenimiento Energía,28,4,2019-06-28,1
4927,TURBO,7,Apartado TyD,Daños Energía,21,6,2019-07-21,1
4931,TURBO,7,Apartado TyD,Mantenimiento Energía,12,4,2019-07-12,1
4932,TURBO,7,Apartado TyD,Mantenimiento Energía,13,5,2019-07-13,1
4935,TURBO,7,Turbo TyD,Daños Energía,3,2,2019-07-03,24
4936,TURBO,7,Turbo TyD,Daños Energía,4,3,2019-07-04,14
4937,TURBO,7,Turbo TyD,Daños Energía,5,4,2019-07-05,15
4938,TURBO,7,Turbo TyD,Daños Energía,6,5,2019-07-06,9
4939,TURBO,7,Turbo TyD,Daños Energía,7,6,2019-07-07,13
4940,TURBO,7,Turbo TyD,Daños Energía,8,0,2019-07-08,26
4941,TURBO,7,Turbo TyD,Daños Energía,9,1,2019-07-09,17
4943,TURBO,7,Turbo TyD,Daños Energía,11,3,2019-07-11,13
4945,TURBO,7,Turbo TyD,Daños Energía,13,5,2019-07-13,13
4946,TURBO,7,Turbo TyD,Daños Energía,14,6,2019-07-14,21
4949,TURBO,7,Turbo TyD,Daños Energía,17,2,2019-07-17,17
4950,TURBO,7,Turbo TyD,Daños Energía,18,3,2019-07-18,12
4951,TURBO,7,Turbo TyD,Daños Energía,19,4,2019-07-19,14
4954,TURBO,7,Turbo TyD,Daños Energía,22,0,2019-07-22,17
4956,TURBO,7,Turbo TyD,Daños Energía,24,2,2019-07-24,25
4957,TURBO,7,Turbo TyD,Daños Energía,25,3,2019-07-25,8
4958,TURBO,7,Turbo TyD,Daños Energía,26,4,2019-07-26,13
4959,TURBO,7,Turbo TyD,Daños Energía,27,5,2019-07-27,29
4960,TURBO,7,Turbo TyD,Daños Energía,28,6,2019-07-28,17
4962,TURBO,7,Turbo TyD,Daños Energía,30,1,2019-07-30,20
4963,TURBO,7,Turbo TyD,Daños Energía,31,2,2019-07-31,18
4964,TURBO,7,Turbo TyD,Mantenimiento Energía,1,0,2019-07-01,3
4965,TURBO,7,Turbo TyD,Mantenimiento Energía,2,1,2019-07-02,4
4966,TURBO,7,Turbo TyD,Mantenimiento Energía,3,2,2019-07-03,24
4967,TURBO,7,Turbo TyD,Mantenimiento Energía,4,3,2019-07-04,2
4968,TURBO,7,Turbo TyD,Mantenimiento Energía,6,5,2019-07-06,1
4969,TURBO,7,Turbo TyD,Mantenimiento Energía,8,0,2019-07-08,6
4970,TURBO,7,Turbo TyD,Mantenimiento Energía,9,1,2019-07-09,14
4971,TURBO,7,Turbo TyD,Mantenimiento Energía,10,2,2019-07-10,2
4972,TURBO,7,Turbo TyD,Mantenimiento Energía,12,4,2019-07-12,6
4973,TURBO,7,Turbo TyD,Mantenimiento Energía,13,5,2019-07-13,1
4974,TURBO,7,Turbo TyD,Mantenimiento Energía,14,6,2019-07-14,3
4975,TURBO,7,Turbo TyD,Mantenimiento Energía,15,0,2019-07-15,66
4976,TURBO,7,Turbo TyD,Mantenimiento Energía,16,1,2019-07-16,1
4977,TURBO,7,Turbo TyD,Mantenimiento Energía,17,2,2019-07-17,2
4978,TURBO,7,Turbo TyD,Mantenimiento Energía,18,3,2019-07-18,7
4979,TURBO,7,Turbo TyD,Mantenimiento Energía,19,4,2019-07-19,11
4980,TURBO,7,Turbo TyD,Mantenimiento Energía,20,5,2019-07-20,2
4981,TURBO,7,Turbo TyD,Mantenimiento Energía,21,6,2019-07-21,7
4982,TURBO,7,Turbo TyD,Mantenimiento Energía,22,0,2019-07-22,6
4983,TURBO,7,Turbo TyD,Mantenimiento Energía,23,1,2019-07-23,1
4985,TURBO,7,Turbo TyD,Mantenimiento Energía,25,3,2019-07-25,5
4986,TURBO,7,Turbo TyD,Mantenimiento Energía,26,4,2019-07-26,4
4987,TURBO,7,Turbo TyD,Mantenimiento Energía,27,5,2019-07-27,1
4988,TURBO,7,Turbo TyD,Mantenimiento Energía,28,6,2019-07-28,5
4989,TURBO,7,Turbo TyD,Mantenimiento Energía,29,0,2019-07-29,16
4990,TURBO,7,Turbo TyD,Mantenimiento Energía,30,1,2019-07-30,11
4991,TURBO,7,Turbo TyD,Mantenimiento Energía,31,2,2019-07-31,10
4992,TURBO,8,Apartado TyD,Daños Energía,1,3,2019-08-01,1
4994,TURBO,8,Apartado TyD,Daños Energía,28,2,2019-08-28,1
4995,TURBO,8,Apartado TyD,Daños Energía,31,5,2019-08-31,1
4997,TURBO,8,Turbo TyD,Daños Energía,1,3,2019-08-01,19
4998,TURBO,8,Turbo TyD,Daños Energía,2,4,2019-08-02,15
4999,TURBO,8,Turbo TyD,Daños Energía,3,5,2019-08-03,17
5000,TURBO,8,Turbo TyD,Daños Energía,4,6,2019-08-04,7
5001,TURBO,8,Turbo TyD,Daños Energía,5,0,2019-08-05,21
5002,TURBO,8,Turbo TyD,Daños Energía,6,1,2019-08-06,34
5005,TURBO,8,Turbo TyD,Daños Energía,9,4,2019-08-09,11
5006,TURBO,8,Turbo TyD,Daños Energía,10,5,2019-08-10,10
5007,TURBO,8,Turbo TyD,Daños Energía,11,6,2019-08-11,12
5008,TURBO,8,Turbo TyD,Daños Energía,12,0,2019-08-12,21
5009,TURBO,8,Turbo TyD,Daños Energía,13,1,2019-08-13,13
5010,TURBO,8,Turbo TyD,Daños Energía,14,2,2019-08-14,20
5012,TURBO,8,Turbo TyD,Daños Energía,16,4,2019-08-16,21
5014,TURBO,8,Turbo TyD,Daños Energía,18,6,2019-08-18,12
5015,TURBO,8,Turbo TyD,Daños Energía,19,0,2019-08-19,7
5016,TURBO,8,Turbo TyD,Daños Energía,20,1,2019-08-20,20
5018,TURBO,8,Turbo TyD,Daños Energía,22,3,2019-08-22,14
5021,TURBO,8,Turbo TyD,Daños Energía,25,6,2019-08-25,6
5022,TURBO,8,Turbo TyD,Daños Energía,26,0,2019-08-26,24
5026,TURBO,8,Turbo TyD,Daños Energía,30,4,2019-08-30,10
5027,TURBO,8,Turbo TyD,Daños Energía,31,5,2019-08-31,8
5028,TURBO,8,Turbo TyD,Mantenimiento Energía,1,3,2019-08-01,23
5029,TURBO,8,Turbo TyD,Mantenimiento Energía,2,4,2019-08-02,4
5031,TURBO,8,Turbo TyD,Mantenimiento Energía,5,0,2019-08-05,4
5033,TURBO,8,Turbo TyD,Mantenimiento Energía,7,2,2019-08-07,2
5034,TURBO,8,Turbo TyD,Mantenimiento Energía,8,3,2019-08-08,4
5035,TURBO,8,Turbo TyD,Mantenimiento Energía,9,4,2019-08-09,8
5036,TURBO,8,Turbo TyD,Mantenimiento Energía,10,5,2019-08-10,2
5037,TURBO,8,Turbo TyD,Mantenimiento Energía,11,6,2019-08-11,2
5039,TURBO,8,Turbo TyD,Mantenimiento Energía,13,1,2019-08-13,9
5042,TURBO,8,Turbo TyD,Mantenimiento Energía,16,4,2019-08-16,6
5044,TURBO,8,Turbo TyD,Mantenimiento Energía,18,6,2019-08-18,1
5045,TURBO,8,Turbo TyD,Mantenimiento Energía,19,0,2019-08-19,2
5046,TURBO,8,Turbo TyD,Mantenimiento Energía,20,1,2019-08-20,2
